ID_Stasiun,Nama_Stasiun,Lokasi
ST06277,Stasiun Bandung,Tegal
ST06278,Stasiun Mojokerto,Pangkalpinang
ST06279,Stasiun Bitung,Mataram
ST06280,Stasiun Depok,Semarang
ST06281,Stasiun Tidore Kepulauan,Yogyakarta
ST06282,Stasiun Binjai,Sungai Penuh
ST06283,Stasiun Prabumulih,Sabang
ST06284,Stasiun Bukittinggi,Pekanbaru
ST06285,Stasiun Magelang,Payakumbuh
ST06286,Stasiun Sungai Penuh,Pangkalpinang
ST06287,Stasiun Pariaman,Bandung
ST06288,Stasiun Dumai,Kota Administrasi Jakarta Pusat
ST06289,Stasiun Balikpapan,Kotamobagu
ST06290,Stasiun Cirebon,Kota Administrasi Jakarta Selatan
ST06291,Stasiun Pariaman,Padangpanjang
ST06292,Stasiun Langsa,Binjai
ST06293,Stasiun Metro,Samarinda
ST06294,Stasiun Banjar,Tomohon
ST06295,Stasiun Tarakan,Bontang
ST06296,Stasiun Bandung,Tegal
ST06297,Stasiun Tangerang Selatan,Palopo
ST06298,Stasiun Tangerang Selatan,Bogor
ST06299,Stasiun Pekanbaru,Metro
ST06300,Stasiun Bontang,Kota Administrasi Jakarta Barat
ST06301,Stasiun Pekalongan,Langsa
ST06302,Stasiun Surakarta,Ternate
ST06303,Stasiun Ternate,Ternate
ST06304,Stasiun Yogyakarta,Kendari
ST06305,Stasiun Banjar,Solok
ST06306,Stasiun Mojokerto,Payakumbuh
ST06307,Stasiun Bima,Palopo
ST06308,Stasiun Bandar Lampung,Depok
ST06309,Stasiun Tual,Kotamobagu
ST06310,Stasiun Batam,Tanjungbalai
ST06311,Stasiun Kota Administrasi Jakarta Selatan,Jayapura
ST06312,Stasiun Bukittinggi,Bima
ST06313,Stasiun Banda Aceh,Ternate
ST06314,Stasiun Pekanbaru,Manado
ST06315,Stasiun Surabaya,Binjai
ST06316,Stasiun Yogyakarta,Banjar
ST06317,Stasiun Serang,Surabaya
ST06318,Stasiun Purwokerto,Tanjungbalai
ST06319,Stasiun Sibolga,Sawahlunto
ST06320,Stasiun Sorong,Tegal
ST06321,Stasiun Banjar,Kota Administrasi Jakarta Timur
ST06322,Stasiun Malang,Pontianak
ST06323,Stasiun Banjarbaru,Pematangsiantar
ST06324,Stasiun Kota Administrasi Jakarta Utara,Tanjungpinang
ST06325,Stasiun Kota Administrasi Jakarta Timur,Jambi
ST06326,Stasiun Tegal,Bengkulu
ST06327,Stasiun Semarang,Tegal
ST06328,Stasiun Kediri,Depok
ST06329,Stasiun Gorontalo,Batu
ST06330,Stasiun Yogyakarta,Subulussalam
ST06331,Stasiun Sukabumi,Kota Administrasi Jakarta Utara
ST06332,Stasiun Ternate,Bandar Lampung
ST06333,Stasiun Cimahi,Sukabumi
ST06334,Stasiun Banjarmasin,Sukabumi
ST06335,Stasiun Balikpapan,Pematangsiantar
ST06336,Stasiun Cimahi,Lhokseumawe
ST06337,Stasiun Sungai Penuh,Depok
ST06338,Stasiun Sabang,Bogor
ST06339,Stasiun Kendari,Prabumulih
ST06340,Stasiun Bau-Bau,Tebingtinggi
ST06341,Stasiun Binjai,Sabang
ST06342,Stasiun Salatiga,Medan
ST06343,Stasiun Langsa,Payakumbuh
ST06344,Stasiun Cirebon,Kupang
ST06345,Stasiun Magelang,Dumai
ST06346,Stasiun Bitung,Lubuklinggau
ST06347,Stasiun Padangpanjang,Batam
ST06348,Stasiun Gorontalo,Cimahi
ST06349,Stasiun Bukittinggi,Sukabumi
ST06350,Stasiun Bima,Ternate
ST06351,Stasiun Kota Administrasi Jakarta Selatan,Cimahi
ST06352,Stasiun Yogyakarta,Pontianak
ST06353,Stasiun Palu,Probolinggo
ST06354,Stasiun Kotamobagu,Tangerang Selatan
ST06355,Stasiun Kotamobagu,Pasuruan
ST06356,Stasiun Jambi,Banda Aceh
ST06357,Stasiun Tanjungbalai,Pangkalpinang
ST06358,Stasiun Madiun,Madiun
ST06359,Stasiun Cirebon,Lhokseumawe
ST06360,Stasiun Singkawang,Sawahlunto
ST06361,Stasiun Surabaya,Serang
ST06362,Stasiun Purwokerto,Subulussalam
ST06363,Stasiun Bogor,Ambon
ST06364,Stasiun Jambi,Bogor
ST06365,Stasiun Sungai Penuh,Medan
ST06366,Stasiun Blitar,Padang
ST06367,Stasiun Parepare,Batu
ST06368,Stasiun Mojokerto,Kediri
ST06369,Stasiun Kota Administrasi Jakarta Barat,Payakumbuh
ST06370,Stasiun Binjai,Pagaralam
ST06371,Stasiun Tanjungbalai,Tegal
ST06372,Stasiun Cimahi,Padangpanjang
ST06373,Stasiun Batam,Palangkaraya
ST06374,Stasiun Ambon,Sorong
ST06375,Stasiun Banjarmasin,Yogyakarta
ST06376,Stasiun Palangkaraya,Tangerang
ST06377,Stasiun Meulaboh,Tual
ST06378,Stasiun Mojokerto,Pekalongan
ST06379,Stasiun Tanjungbalai,Purwokerto
ST06380,Stasiun Sorong,Bitung
ST06381,Stasiun Gorontalo,Sorong
ST06382,Stasiun Sabang,Manado
ST06383,Stasiun Payakumbuh,Sorong
ST06384,Stasiun Kendari,Bitung
ST06385,Stasiun Lhokseumawe,Kota Administrasi Jakarta Pusat
ST06386,Stasiun Bau-Bau,Serang
ST06387,Stasiun Salatiga,Bogor
ST06388,Stasiun Kota Administrasi Jakarta Barat,Pekalongan
ST06389,Stasiun Bandar Lampung,Gorontalo
ST06390,Stasiun Bandung,Tarakan
ST06391,Stasiun Padangpanjang,Banjarbaru
ST06392,Stasiun Madiun,Pariaman
ST06393,Stasiun Dumai,Sungai Penuh
ST06394,Stasiun Semarang,Banjar
ST06395,Stasiun Bima,Madiun
ST06396,Stasiun Kupang,Tebingtinggi
ST06397,Stasiun Serang,Purwokerto
ST06398,Stasiun Banda Aceh,Ambon
ST06399,Stasiun Madiun,Semarang
ST06400,Stasiun Mojokerto,Cilegon
ST06401,Stasiun Sungai Penuh,Kupang
ST06402,Stasiun Probolinggo,Binjai
ST06403,Stasiun Kota Administrasi Jakarta Utara,Metro
ST06404,Stasiun Lubuklinggau,Ambon
ST06405,Stasiun Bima,Pekalongan
ST06406,Stasiun Bekasi,Kendari
ST06407,Stasiun Bitung,Kotamobagu
ST06408,Stasiun Depok,Padang
ST06409,Stasiun Pariaman,Cilegon
ST06410,Stasiun Dumai,Samarinda
ST06411,Stasiun Mojokerto,Tegal
ST06412,Stasiun Sorong,Cimahi
ST06413,Stasiun Bengkulu,Bekasi
ST06414,Stasiun Tidore Kepulauan,Batam
ST06415,Stasiun Purwokerto,Jayapura
ST06416,Stasiun Banda Aceh,Singkawang
ST06417,Stasiun Bandung,Banjarmasin
ST06418,Stasiun Cirebon,Sorong
ST06419,Stasiun Pangkalpinang,Bengkulu
ST06420,Stasiun Mojokerto,Tebingtinggi
ST06421,Stasiun Kota Administrasi Jakarta Utara,Pekalongan
ST06422,Stasiun Pekanbaru,Yogyakarta
ST06423,Stasiun Pariaman,Ternate
ST06424,Stasiun Manado,Kendari
ST06425,Stasiun Pekalongan,Tebingtinggi
ST06426,Stasiun Tasikmalaya,Batu
ST06427,Stasiun Ternate,Gorontalo
ST06428,Stasiun Banjarmasin,Palopo
ST06429,Stasiun Sibolga,Binjai
ST06430,Stasiun Bandar Lampung,Pangkalpinang
ST06431,Stasiun Sibolga,Sibolga
ST06432,Stasiun Semarang,Jambi
ST06433,Stasiun Cimahi,Langsa
ST06434,Stasiun Tangerang,Malang
ST06435,Stasiun Banda Aceh,Bontang
ST06436,Stasiun Blitar,Kota Administrasi Jakarta Timur
ST06437,Stasiun Padang Sidempuan,Kediri
ST06438,Stasiun Bekasi,Cimahi
ST06439,Stasiun Lubuklinggau,Kota Administrasi Jakarta Utara
ST06440,Stasiun Tarakan,Blitar
ST06441,Stasiun Payakumbuh,Palembang
ST06442,Stasiun Bandar Lampung,Blitar
ST06443,Stasiun Tual,Samarinda
ST06444,Stasiun Prabumulih,Kota Administrasi Jakarta Selatan
ST06445,Stasiun Bitung,Pasuruan
ST06446,Stasiun Tidore Kepulauan,Medan
ST06447,Stasiun Pematangsiantar,Singkawang
ST06448,Stasiun Banjarbaru,Jayapura
ST06449,Stasiun Medan,Surakarta
ST06450,Stasiun Pagaralam,Tidore Kepulauan
ST06451,Stasiun Cimahi,Langsa
ST06452,Stasiun Cilegon,Yogyakarta
ST06453,Stasiun Denpasar,Depok
ST06454,Stasiun Denpasar,Cimahi
ST06455,Stasiun Tanjungbalai,Bandung
ST06456,Stasiun Sorong,Tanjungpinang
ST06457,Stasiun Tarakan,Meulaboh
ST06458,Stasiun Tual,Kendari
ST06459,Stasiun Kota Administrasi Jakarta Timur,Depok
ST06460,Stasiun Kota Administrasi Jakarta Pusat,Padangpanjang
ST06461,Stasiun Tomohon,Dumai
ST06462,Stasiun Pariaman,Banda Aceh
ST06463,Stasiun Pagaralam,Singkawang
ST06464,Stasiun Depok,Subulussalam
ST06465,Stasiun Kota Administrasi Jakarta Selatan,Denpasar
ST06466,Stasiun Samarinda,Kupang
ST06467,Stasiun Cilegon,Parepare
ST06468,Stasiun Bukittinggi,Palembang
ST06469,Stasiun Makassar,Bitung
ST06470,Stasiun Kediri,Makassar
ST06471,Stasiun Tangerang,Kota Administrasi Jakarta Selatan
ST06472,Stasiun Sibolga,Banjarbaru
ST06473,Stasiun Blitar,Tegal
ST06474,Stasiun Kota Administrasi Jakarta Timur,Palangkaraya
ST06475,Stasiun Palangkaraya,Salatiga
ST06476,Stasiun Probolinggo,Meulaboh
ST06477,Stasiun Sawahlunto,Banjarmasin
ST06478,Stasiun Manado,Bima
ST06479,Stasiun Tarakan,Banda Aceh
ST06480,Stasiun Magelang,Samarinda
ST06481,Stasiun Sorong,Pagaralam
ST06482,Stasiun Tangerang Selatan,Parepare
ST06483,Stasiun Bekasi,Padangpanjang
ST06484,Stasiun Malang,Bandar Lampung
ST06485,Stasiun Kota Administrasi Jakarta Selatan,Manado
ST06486,Stasiun Cilegon,Pematangsiantar
ST06487,Stasiun Sabang,Pangkalpinang
ST06488,Stasiun Kediri,Surakarta
ST06489,Stasiun Pekanbaru,Payakumbuh
ST06490,Stasiun Tual,Sabang
ST06491,Stasiun Batam,Kediri
ST06492,Stasiun Bengkulu,Palangkaraya
ST06493,Stasiun Binjai,Samarinda
ST06494,Stasiun Kotamobagu,Depok
ST06495,Stasiun Medan,Banjarbaru
ST06496,Stasiun Payakumbuh,Lubuklinggau
ST06497,Stasiun Kupang,Jayapura
ST06498,Stasiun Kotamobagu,Solok
ST06499,Stasiun Tomohon,Mataram
ST06500,Stasiun Bandar Lampung,Bontang
ST06501,Stasiun Padangpanjang,Tangerang Selatan
ST06502,Stasiun Purwokerto,Banjarmasin
ST06503,Stasiun Padang Sidempuan,Kota Administrasi Jakarta Selatan
ST06504,Stasiun Kota Administrasi Jakarta Utara,Prabumulih
ST06505,Stasiun Sabang,Magelang
ST06506,Stasiun Prabumulih,Langsa
ST06507,Stasiun Malang,Banda Aceh
ST06508,Stasiun Bima,Purwokerto
ST06509,Stasiun Sukabumi,Kota Administrasi Jakarta Utara
ST06510,Stasiun Metro,Padang
ST06511,Stasiun Surabaya,Kota Administrasi Jakarta Utara
ST06512,Stasiun Sibolga,Singkawang
ST06513,Stasiun Depok,Sabang
ST06514,Stasiun Ambon,Serang
ST06515,Stasiun Langsa,Probolinggo
ST06516,Stasiun Banjar,Ambon
ST06517,Stasiun Dumai,Payakumbuh
ST06518,Stasiun Pasuruan,Salatiga
ST06519,Stasiun Pematangsiantar,Padangpanjang
ST06520,Stasiun Bukittinggi,Madiun
ST06521,Stasiun Batu,Bandung
ST06522,Stasiun Tangerang Selatan,Binjai
ST06523,Stasiun Pariaman,Palembang
ST06524,Stasiun Kendari,Semarang
ST06525,Stasiun Kota Administrasi Jakarta Timur,Madiun
ST06526,Stasiun Kediri,Bogor
ST06527,Stasiun Solok,Pasuruan
ST06528,Stasiun Madiun,Palangkaraya
ST06529,Stasiun Tegal,Sungai Penuh
ST06530,Stasiun Tomohon,Tarakan
ST06531,Stasiun Medan,Samarinda
ST06532,Stasiun Kota Administrasi Jakarta Pusat,Tasikmalaya
ST06533,Stasiun Mataram,Cilegon
ST06534,Stasiun Salatiga,Dumai
ST06535,Stasiun Payakumbuh,Lhokseumawe
ST06536,Stasiun Kota Administrasi Jakarta Pusat,Sungai Penuh
ST06537,Stasiun Metro,Batu
ST06538,Stasiun Sungai Penuh,Batam
ST06539,Stasiun Langsa,Cimahi
ST06540,Stasiun Gorontalo,Bontang
ST06541,Stasiun Batam,Gorontalo
ST06542,Stasiun Tarakan,Tebingtinggi
ST06543,Stasiun Semarang,Meulaboh
ST06544,Stasiun Malang,Kota Administrasi Jakarta Pusat
ST06545,Stasiun Banjarbaru,Langsa
ST06546,Stasiun Bima,Palopo
ST06547,Stasiun Palu,Bogor
ST06548,Stasiun Ambon,Lhokseumawe
ST06549,Stasiun Tangerang Selatan,Binjai
ST06550,Stasiun Blitar,Padang
ST06551,Stasiun Lhokseumawe,Sabang
ST06552,Stasiun Bengkulu,Tebingtinggi
ST06553,Stasiun Parepare,Kotamobagu
ST06554,Stasiun Surakarta,Banda Aceh
ST06555,Stasiun Tanjungbalai,Pagaralam
ST06556,Stasiun Purwokerto,Pontianak
ST06557,Stasiun Kupang,Palangkaraya
ST06558,Stasiun Bau-Bau,Tebingtinggi
ST06559,Stasiun Semarang,Depok
ST06560,Stasiun Palu,Batu
ST06561,Stasiun Sorong,Sibolga
ST06562,Stasiun Sukabumi,Pekanbaru
ST06563,Stasiun Tual,Binjai
ST06564,Stasiun Sibolga,Palu
ST06565,Stasiun Tidore Kepulauan,Ambon
ST06566,Stasiun Kediri,Samarinda
ST06567,Stasiun Mojokerto,Magelang
ST06568,Stasiun Sawahlunto,Bitung
ST06569,Stasiun Tarakan,Kota Administrasi Jakarta Barat
ST06570,Stasiun Bukittinggi,Bengkulu
ST06571,Stasiun Bitung,Cirebon
ST06572,Stasiun Bukittinggi,Banda Aceh
ST06573,Stasiun Pekanbaru,Palu
ST06574,Stasiun Pontianak,Gorontalo
ST06575,Stasiun Sorong,Pontianak
ST06576,Stasiun Langsa,Cirebon
ST06577,Stasiun Sorong,Subulussalam
ST06578,Stasiun Sungai Penuh,Batu
ST06579,Stasiun Kota Administrasi Jakarta Pusat,Pagaralam
ST06580,Stasiun Bengkulu,Kota Administrasi Jakarta Utara
ST06581,Stasiun Sibolga,Blitar
ST06582,Stasiun Prabumulih,Solok
ST06583,Stasiun Denpasar,Jayapura
ST06584,Stasiun Cilegon,Tual
ST06585,Stasiun Batu,Blitar
ST06586,Stasiun Tebingtinggi,Tebingtinggi
ST06587,Stasiun Pematangsiantar,Kotamobagu
ST06588,Stasiun Purwokerto,Denpasar
ST06589,Stasiun Medan,Yogyakarta
ST06590,Stasiun Magelang,Payakumbuh
ST06591,Stasiun Kota Administrasi Jakarta Utara,Kota Administrasi Jakarta Selatan
ST06592,Stasiun Tegal,Tanjungbalai
ST06593,Stasiun Malang,Kendari
ST06594,Stasiun Kupang,Banda Aceh
ST06595,Stasiun Mataram,Denpasar
ST06596,Stasiun Bukittinggi,Lubuklinggau
ST06597,Stasiun Meulaboh,Padang
ST06598,Stasiun Sibolga,Padang Sidempuan
ST06599,Stasiun Kota Administrasi Jakarta Barat,Tanjungpinang
ST06600,Stasiun Pontianak,Samarinda
ST06601,Stasiun Tasikmalaya,Kendari
ST06602,Stasiun Samarinda,Tidore Kepulauan
ST06603,Stasiun Parepare,Madiun
ST06604,Stasiun Sungai Penuh,Palembang
ST06605,Stasiun Surabaya,Ternate
ST06606,Stasiun Pekanbaru,Kediri
ST06607,Stasiun Singkawang,Ambon
ST06608,Stasiun Langsa,Cilegon
ST06609,Stasiun Samarinda,Bitung
ST06610,Stasiun Magelang,Padangpanjang
ST06611,Stasiun Mataram,Payakumbuh
ST06612,Stasiun Mojokerto,Bima
ST06613,Stasiun Batu,Kota Administrasi Jakarta Pusat
ST06614,Stasiun Medan,Pasuruan
ST06615,Stasiun Palembang,Tanjungbalai
ST06616,Stasiun Bau-Bau,Binjai
ST06617,Stasiun Padang,Cirebon
ST06618,Stasiun Bontang,Padang
ST06619,Stasiun Lubuklinggau,Serang
ST06620,Stasiun Kota Administrasi Jakarta Timur,Tanjungbalai
ST06621,Stasiun Batam,Pekalongan
ST06622,Stasiun Bekasi,Makassar
ST06623,Stasiun Tanjungpinang,Padang
ST06624,Stasiun Malang,Yogyakarta
ST06625,Stasiun Pariaman,Pangkalpinang
ST06626,Stasiun Bau-Bau,Pekalongan
ST06627,Stasiun Sukabumi,Cilegon
ST06628,Stasiun Lubuklinggau,Denpasar
ST06629,Stasiun Tarakan,Cilegon
ST06630,Stasiun Balikpapan,Subulussalam
ST06631,Stasiun Samarinda,Tangerang Selatan
ST06632,Stasiun Palopo,Parepare
ST06633,Stasiun Kotamobagu,Tanjungbalai
ST06634,Stasiun Binjai,Banda Aceh
ST06635,Stasiun Banjar,Batam
ST06636,Stasiun Tegal,Sukabumi
ST06637,Stasiun Tasikmalaya,Pekanbaru
ST06638,Stasiun Depok,Lubuklinggau
ST06639,Stasiun Tangerang Selatan,Tidore Kepulauan
ST06640,Stasiun Kota Administrasi Jakarta Selatan,Sorong
ST06641,Stasiun Cirebon,Kupang
ST06642,Stasiun Tasikmalaya,Madiun
ST06643,Stasiun Bengkulu,Ternate
ST06644,Stasiun Ternate,Sawahlunto
ST06645,Stasiun Tasikmalaya,Mojokerto
ST06646,Stasiun Medan,Ambon
ST06647,Stasiun Banjar,Dumai
ST06648,Stasiun Yogyakarta,Denpasar
ST06649,Stasiun Pematangsiantar,Bau-Bau
ST06650,Stasiun Tebingtinggi,Lubuklinggau
ST06651,Stasiun Singkawang,Banjar
ST06652,Stasiun Mataram,Pontianak
ST06653,Stasiun Kota Administrasi Jakarta Barat,Tangerang Selatan
ST06654,Stasiun Padangpanjang,Padang Sidempuan
ST06655,Stasiun Padang Sidempuan,Mojokerto
ST06656,Stasiun Dumai,Tanjungbalai
ST06657,Stasiun Cilegon,Kota Administrasi Jakarta Pusat
ST06658,Stasiun Pangkalpinang,Bima
ST06659,Stasiun Palopo,Singkawang
ST06660,Stasiun Lubuklinggau,Ternate
ST06661,Stasiun Tegal,Kota Administrasi Jakarta Selatan
ST06662,Stasiun Banda Aceh,Denpasar
ST06663,Stasiun Tasikmalaya,Bandung
ST06664,Stasiun Probolinggo,Tual
ST06665,Stasiun Batu,Tidore Kepulauan
ST06666,Stasiun Malang,Palangkaraya
ST06667,Stasiun Padang,Pagaralam
ST06668,Stasiun Prabumulih,Dumai
ST06669,Stasiun Bima,Gorontalo
ST06670,Stasiun Tarakan,Sorong
ST06671,Stasiun Meulaboh,Mojokerto
ST06672,Stasiun Serang,Manado
ST06673,Stasiun Tanjungpinang,Yogyakarta
ST06674,Stasiun Padang Sidempuan,Samarinda
ST06675,Stasiun Sukabumi,Bitung
ST06676,Stasiun Palangkaraya,Tegal
ST06677,Stasiun Surabaya,Tarakan
ST06678,Stasiun Tebingtinggi,Malang
ST06679,Stasiun Subulussalam,Jambi
ST06680,Stasiun Solok,Parepare
ST06681,Stasiun Tomohon,Banjarbaru
ST06682,Stasiun Batam,Purwokerto
ST06683,Stasiun Banjarmasin,Tangerang
ST06684,Stasiun Mataram,Tangerang Selatan
ST06685,Stasiun Pagaralam,Manado
ST06686,Stasiun Bau-Bau,Palangkaraya
ST06687,Stasiun Sukabumi,Meulaboh
ST06688,Stasiun Bandung,Lubuklinggau
ST06689,Stasiun Bima,Pekalongan
ST06690,Stasiun Tebingtinggi,Bengkulu
ST06691,Stasiun Bekasi,Sukabumi
ST06692,Stasiun Medan,Pagaralam
ST06693,Stasiun Sukabumi,Pagaralam
ST06694,Stasiun Banjarmasin,Banjar
ST06695,Stasiun Sawahlunto,Surabaya
ST06696,Stasiun Sorong,Depok
ST06697,Stasiun Bengkulu,Surabaya
ST06698,Stasiun Padang Sidempuan,Singkawang
ST06699,Stasiun Padangpanjang,Cimahi
ST06700,Stasiun Tangerang Selatan,Bau-Bau
ST06701,Stasiun Batu,Dumai
ST06702,Stasiun Bitung,Palopo
ST06703,Stasiun Pematangsiantar,Sawahlunto
ST06704,Stasiun Tebingtinggi,Tasikmalaya
ST06705,Stasiun Dumai,Pekalongan
ST06706,Stasiun Bengkulu,Lhokseumawe
ST06707,Stasiun Tanjungbalai,Salatiga
ST06708,Stasiun Manado,Sorong
ST06709,Stasiun Gorontalo,Solok
ST06710,Stasiun Malang,Bukittinggi
ST06711,Stasiun Payakumbuh,Tanjungpinang
ST06712,Stasiun Ambon,Ternate
ST06713,Stasiun Kota Administrasi Jakarta Utara,Sibolga
ST06714,Stasiun Kotamobagu,Denpasar
ST06715,Stasiun Sorong,Pangkalpinang
ST06716,Stasiun Sawahlunto,Makassar
ST06717,Stasiun Kota Administrasi Jakarta Pusat,Palopo
ST06718,Stasiun Surabaya,Bau-Bau
ST06719,Stasiun Kotamobagu,Banjar
ST06720,Stasiun Kota Administrasi Jakarta Selatan,Pekanbaru
ST06721,Stasiun Padang Sidempuan,Sibolga
ST06722,Stasiun Makassar,Padang Sidempuan
ST06723,Stasiun Kotamobagu,Batu
ST06724,Stasiun Padang Sidempuan,Tarakan
ST06725,Stasiun Denpasar,Batu
ST06726,Stasiun Mojokerto,Tual
ST06727,Stasiun Tangerang Selatan,Solok
ST06728,Stasiun Kendari,Palembang
ST06729,Stasiun Pangkalpinang,Pematangsiantar
ST06730,Stasiun Kediri,Tidore Kepulauan
ST06731,Stasiun Bitung,Bekasi
ST06732,Stasiun Padang Sidempuan,Kota Administrasi Jakarta Pusat
ST06733,Stasiun Jambi,Samarinda
ST06734,Stasiun Pagaralam,Banjar
ST06735,Stasiun Surakarta,Tomohon
ST06736,Stasiun Ternate,Manado
ST06737,Stasiun Bengkulu,Bandar Lampung
ST06738,Stasiun Sawahlunto,Gorontalo
ST06739,Stasiun Mojokerto,Ambon
ST06740,Stasiun Lhokseumawe,Solok
ST06741,Stasiun Pekanbaru,Palopo
ST06742,Stasiun Bitung,Salatiga
ST06743,Stasiun Prabumulih,Batu
ST06744,Stasiun Jambi,Palembang
ST06745,Stasiun Sorong,Batu
ST06746,Stasiun Pagaralam,Padang Sidempuan
ST06747,Stasiun Blitar,Bontang
ST06748,Stasiun Banda Aceh,Tangerang Selatan
ST06749,Stasiun Bandar Lampung,Tangerang
ST06750,Stasiun Tangerang,Kupang
ST06751,Stasiun Bogor,Semarang
ST06752,Stasiun Pekalongan,Palangkaraya
ST06753,Stasiun Jambi,Bontang
ST06754,Stasiun Subulussalam,Gorontalo
ST06755,Stasiun Tangerang,Langsa
ST06756,Stasiun Kediri,Pekanbaru
ST06757,Stasiun Bandar Lampung,Palu
ST06758,Stasiun Tomohon,Depok
ST06759,Stasiun Langsa,Tual
ST06760,Stasiun Tasikmalaya,Madiun
ST06761,Stasiun Kota Administrasi Jakarta Selatan,Kota Administrasi Jakarta Timur
ST06762,Stasiun Langsa,Subulussalam
ST06763,Stasiun Pasuruan,Banjarmasin
ST06764,Stasiun Padang Sidempuan,Palu
ST06765,Stasiun Jambi,Meulaboh
ST06766,Stasiun Mataram,Padangpanjang
ST06767,Stasiun Bekasi,Metro
ST06768,Stasiun Depok,Bau-Bau
ST06769,Stasiun Langsa,Kota Administrasi Jakarta Barat
ST06770,Stasiun Kota Administrasi Jakarta Timur,Sorong
ST06771,Stasiun Malang,Bandar Lampung
ST06772,Stasiun Bandung,Batam
ST06773,Stasiun Palangkaraya,Palopo
ST06774,Stasiun Bengkulu,Pekanbaru
ST06775,Stasiun Bekasi,Purwokerto
ST06776,Stasiun Tegal,Bekasi
ST06777,Stasiun Surabaya,Ambon
ST06778,Stasiun Banjarbaru,Palembang
ST06779,Stasiun Pasuruan,Depok
ST06780,Stasiun Lhokseumawe,Balikpapan
ST06781,Stasiun Parepare,Bima
ST06782,Stasiun Mojokerto,Pekalongan
ST06783,Stasiun Pontianak,Bogor
ST06784,Stasiun Palu,Probolinggo
ST06785,Stasiun Pekanbaru,Tual
ST06786,Stasiun Pekalongan,Magelang
ST06787,Stasiun Tegal,Tebingtinggi
ST06788,Stasiun Tebingtinggi,Kotamobagu
ST06789,Stasiun Pematangsiantar,Banjarmasin
ST06790,Stasiun Kota Administrasi Jakarta Utara,Palopo
ST06791,Stasiun Subulussalam,Pekalongan
ST06792,Stasiun Tanjungpinang,Serang
ST06793,Stasiun Serang,Sungai Penuh
ST06794,Stasiun Surakarta,Meulaboh
ST06795,Stasiun Cirebon,Mataram
ST06796,Stasiun Ternate,Kota Administrasi Jakarta Timur
ST06797,Stasiun Palopo,Palembang
ST06798,Stasiun Tebingtinggi,Denpasar
ST06799,Stasiun Pekanbaru,Metro
ST06800,Stasiun Dumai,Meulaboh
ST06801,Stasiun Jambi,Binjai
ST06802,Stasiun Pekanbaru,Madiun
ST06803,Stasiun Meulaboh,Palu
ST06804,Stasiun Bandung,Palopo
ST06805,Stasiun Sorong,Tomohon
ST06806,Stasiun Pekalongan,Kediri
ST06807,Stasiun Tangerang Selatan,Kotamobagu
ST06808,Stasiun Bukittinggi,Kotamobagu
ST06809,Stasiun Ambon,Tebingtinggi
ST06810,Stasiun Kendari,Prabumulih
ST06811,Stasiun Yogyakarta,Mojokerto
ST06812,Stasiun Salatiga,Sawahlunto
ST06813,Stasiun Palu,Parepare
ST06814,Stasiun Salatiga,Palopo
ST06815,Stasiun Salatiga,Tual
ST06816,Stasiun Bekasi,Mataram
ST06817,Stasiun Tanjungbalai,Parepare
ST06818,Stasiun Bandung,Bau-Bau
ST06819,Stasiun Padang Sidempuan,Dumai
ST06820,Stasiun Pariaman,Kotamobagu
ST06821,Stasiun Cirebon,Banjar
ST06822,Stasiun Bima,Surabaya
ST06823,Stasiun Tegal,Tarakan
ST06824,Stasiun Samarinda,Pasuruan
ST06825,Stasiun Medan,Denpasar
ST06826,Stasiun Kota Administrasi Jakarta Pusat,Pangkalpinang
ST06827,Stasiun Langsa,Sabang
ST06828,Stasiun Palangkaraya,Bekasi
ST06829,Stasiun Bukittinggi,Pontianak
ST06830,Stasiun Jayapura,Lhokseumawe
ST06831,Stasiun Tegal,Kotamobagu
ST06832,Stasiun Probolinggo,Bima
ST06833,Stasiun Yogyakarta,Bekasi
ST06834,Stasiun Denpasar,Pagaralam
ST06835,Stasiun Tasikmalaya,Batu
ST06836,Stasiun Medan,Mojokerto
ST06837,Stasiun Balikpapan,Surakarta
ST06838,Stasiun Palembang,Mataram
ST06839,Stasiun Bandung,Palangkaraya
ST06840,Stasiun Makassar,Bogor
ST06841,Stasiun Metro,Pariaman
ST06842,Stasiun Sabang,Ambon
ST06843,Stasiun Salatiga,Pariaman
ST06844,Stasiun Pariaman,Tanjungpinang
ST06845,Stasiun Tanjungpinang,Cilegon
ST06846,Stasiun Madiun,Binjai
ST06847,Stasiun Sungai Penuh,Cimahi
ST06848,Stasiun Probolinggo,Makassar
ST06849,Stasiun Serang,Tangerang
ST06850,Stasiun Palembang,Binjai
ST06851,Stasiun Kendari,Malang
ST06852,Stasiun Tebingtinggi,Palangkaraya
ST06853,Stasiun Pekalongan,Kendari
ST06854,Stasiun Mataram,Jayapura
ST06855,Stasiun Dumai,Palu
ST06856,Stasiun Semarang,Jayapura
ST06857,Stasiun Bau-Bau,Banjar
ST06858,Stasiun Pekalongan,Singkawang
ST06859,Stasiun Sabang,Pekanbaru
ST06860,Stasiun Batam,Surabaya
ST06861,Stasiun Kota Administrasi Jakarta Barat,Cirebon
ST06862,Stasiun Pontianak,Metro
ST06863,Stasiun Sukabumi,Banda Aceh
ST06864,Stasiun Kendari,Pangkalpinang
ST06865,Stasiun Jambi,Salatiga
ST06866,Stasiun Sungai Penuh,Tegal
