ID_Kursi,Nomor_Kursi,ID_Gerbong
KS006164,27,GB07648
KS006165,93,GB02232
KS006166,22,GB01825
KS006167,64,GB06393
KS006168,36,GB08730
KS006169,2,GB03564
KS006170,52,GB01130
KS006171,37,GB05831
KS006172,39,GB04110
KS006173,4,GB02987
KS006174,77,GB01309
KS006175,79,GB05933
KS006176,49,GB05454
KS006177,3,GB05324
KS006178,96,GB08563
KS006179,36,GB09182
KS006180,39,GB01163
KS006181,82,GB04445
KS006182,74,GB02943
KS006183,17,GB08811
KS006184,29,GB05375
KS006185,92,GB06579
KS006186,5,GB02192
KS006187,18,GB09722
KS006188,30,GB05842
KS006189,9,GB01344
KS006190,85,GB07989
KS006191,99,GB04917
KS006192,66,GB06655
KS006193,25,GB06808
KS006194,80,GB03976
KS006195,70,GB00757
KS006196,45,GB08830
KS006197,33,GB06418
KS006198,5,GB07776
KS006199,1,GB04307
KS006200,30,GB05527
KS006201,86,GB01719
KS006202,63,GB06138
KS006203,78,GB03137
KS006204,11,GB07169
KS006205,21,GB06916
KS006206,9,GB00547
KS006207,70,GB04306
KS006208,42,GB06506
KS006209,26,GB01252
KS006210,97,GB04112
KS006211,58,GB09694
KS006212,51,GB01704
KS006213,99,GB02942
KS006214,54,GB05501
KS006215,7,GB08644
KS006216,69,GB09973
KS006217,78,GB07969
KS006218,47,GB05489
KS006219,65,GB05244
KS006220,25,GB07746
KS006221,76,GB09849
KS006222,86,GB07814
KS006223,69,GB08381
KS006224,11,GB06978
KS006225,92,GB06870
KS006226,66,GB00707
KS006227,80,GB06630
KS006228,43,GB01279
KS006229,14,GB09411
KS006230,71,GB08313
KS006231,71,GB07298
KS006232,37,GB04961
KS006233,91,GB07779
KS006234,25,GB02961
KS006235,11,GB07778
KS006236,82,GB07416
KS006237,66,GB05292
KS006238,38,GB05211
KS006239,60,GB04673
KS006240,62,GB07572
KS006241,3,GB06502
KS006242,6,GB08535
KS006243,99,GB05602
KS006244,95,GB05559
KS006245,71,GB08316
KS006246,86,GB03127
KS006247,40,GB08853
KS006248,48,GB06787
KS006249,37,GB03796
KS006250,22,GB07642
KS006251,91,GB05983
KS006252,40,GB01349
KS006253,10,GB05272
KS006254,55,GB05962
KS006255,20,GB07747
KS006256,59,GB00840
KS006257,11,GB05641
KS006258,50,GB02652
KS006259,50,GB06570
KS006260,97,GB09249
KS006261,69,GB01332
KS006262,70,GB00932
KS006263,48,GB02061
KS006264,58,GB09632
KS006265,20,GB00435
KS006266,6,GB09147
KS006267,42,GB04176
KS006268,51,GB03903
KS006269,14,GB06921
KS006270,93,GB04548
KS006271,92,GB06703
KS006272,6,GB06550
KS006273,88,GB06584
KS006274,82,GB05064
KS006275,73,GB03293
KS006276,21,GB03912
KS006277,63,GB05485
KS006278,43,GB08827
KS006279,27,GB08442
KS006280,67,GB03304
KS006281,93,GB03685
KS006282,30,GB01457
KS006283,34,GB09527
KS006284,32,GB02535
KS006285,46,GB04680
KS006286,66,GB05320
KS006287,74,GB02697
KS006288,65,GB02849
KS006289,96,GB00131
KS006290,51,GB07040
KS006291,56,GB05274
KS006292,27,GB04239
KS006293,64,GB07348
KS006294,90,GB01437
KS006295,5,GB09297
KS006296,3,GB00352
KS006297,20,GB08798
KS006298,11,GB00002
KS006299,6,GB00321
KS006300,27,GB02750
KS006301,96,GB06851
KS006302,52,GB06707
KS006303,12,GB07644
KS006304,72,GB00215
KS006305,66,GB08380
KS006306,52,GB04208
KS006307,40,GB09509
KS006308,9,GB06415
KS006309,19,GB08097
KS006310,89,GB07967
KS006311,100,GB06783
KS006312,45,GB00058
KS006313,19,GB09977
KS006314,98,GB04834
KS006315,98,GB02652
KS006316,46,GB01023
KS006317,98,GB01394
KS006318,20,GB02181
KS006319,74,GB01908
KS006320,47,GB03299
KS006321,48,GB03323
KS006322,59,GB05369
KS006323,75,GB02561
KS006324,62,GB01197
KS006325,76,GB07603
KS006326,51,GB06462
KS006327,15,GB06160
KS006328,22,GB04729
KS006329,18,GB09930
KS006330,97,GB03112
KS006331,28,GB08693
KS006332,4,GB01793
KS006333,86,GB00794
KS006334,98,GB07773
KS006335,88,GB00729
KS006336,15,GB07185
KS006337,60,GB04812
KS006338,40,GB06493
KS006339,3,GB08835
KS006340,29,GB04850
KS006341,72,GB06149
KS006342,34,GB09413
KS006343,15,GB07986
KS006344,96,GB05300
KS006345,2,GB07468
KS006346,71,GB03313
KS006347,13,GB02164
KS006348,27,GB03648
KS006349,15,GB05225
KS006350,88,GB03708
KS006351,35,GB09807
KS006352,64,GB06182
KS006353,23,GB01689
KS006354,63,GB04698
KS006355,10,GB00489
KS006356,97,GB03626
KS006357,58,GB05709
KS006358,14,GB04886
KS006359,14,GB06223
KS006360,36,GB09194
KS006361,94,GB06691
KS006362,89,GB06300
KS006363,68,GB09465
KS006364,72,GB03064
KS006365,25,GB09987
KS006366,92,GB07437
KS006367,87,GB03157
KS006368,83,GB02141
KS006369,57,GB08670
KS006370,51,GB00527
KS006371,21,GB08614
KS006372,38,GB06769
KS006373,28,GB05896
KS006374,47,GB05830
KS006375,84,GB00276
KS006376,9,GB02313
KS006377,9,GB09835
KS006378,86,GB09286
KS006379,11,GB04302
KS006380,87,GB09701
KS006381,92,GB09662
KS006382,45,GB02117
KS006383,42,GB03135
KS006384,44,GB09449
KS006385,47,GB03877
KS006386,1,GB01376
KS006387,100,GB09378
KS006388,50,GB05977
KS006389,35,GB09327
KS006390,94,GB07996
KS006391,8,GB05518
KS006392,80,GB04751
KS006393,33,GB05912
KS006394,87,GB09625
KS006395,73,GB01643
KS006396,34,GB05129
KS006397,19,GB01153
KS006398,1,GB02242
KS006399,5,GB03356
KS006400,65,GB08934
KS006401,86,GB07805
KS006402,1,GB07407
KS006403,10,GB04046
KS006404,96,GB07038
KS006405,3,GB04720
KS006406,17,GB01093
KS006407,19,GB01628
KS006408,1,GB00556
KS006409,37,GB06673
KS006410,70,GB07949
KS006411,78,GB07726
KS006412,46,GB02364
KS006413,11,GB00663
KS006414,8,GB08623
KS006415,37,GB09032
KS006416,56,GB05140
KS006417,39,GB02873
KS006418,45,GB05426
KS006419,91,GB07102
KS006420,91,GB08475
KS006421,50,GB02330
KS006422,24,GB02710
KS006423,80,GB00904
KS006424,96,GB05280
KS006425,35,GB04641
KS006426,13,GB07537
KS006427,12,GB00290
KS006428,45,GB06272
KS006429,64,GB03520
KS006430,77,GB02353
KS006431,80,GB03548
KS006432,90,GB06742
KS006433,97,GB09395
KS006434,5,GB07629
KS006435,2,GB06225
KS006436,33,GB08460
KS006437,83,GB08069
KS006438,19,GB03938
KS006439,43,GB08593
KS006440,100,GB03079
KS006441,72,GB09434
KS006442,86,GB05469
KS006443,11,GB07572
KS006444,47,GB02274
KS006445,7,GB04984
KS006446,60,GB07916
KS006447,3,GB00653
KS006448,40,GB08538
KS006449,26,GB00120
KS006450,88,GB07319
KS006451,51,GB02126
KS006452,60,GB04075
KS006453,22,GB05931
KS006454,44,GB03495
KS006455,70,GB02583
KS006456,59,GB05030
KS006457,28,GB09151
KS006458,30,GB02556
KS006459,90,GB06467
KS006460,98,GB02643
KS006461,17,GB05527
KS006462,8,GB06974
KS006463,27,GB04983
KS006464,68,GB03456
KS006465,59,GB03861
KS006466,96,GB02244
KS006467,30,GB00047
KS006468,10,GB04261
KS006469,53,GB04205
KS006470,55,GB07910
KS006471,47,GB00490
KS006472,32,GB08688
KS006473,8,GB09867
KS006474,42,GB04836
KS006475,11,GB08871
KS006476,41,GB02711
KS006477,8,GB03475
KS006478,75,GB08110
KS006479,14,GB00715
KS006480,16,GB00322
KS006481,36,GB04431
KS006482,28,GB03569
KS006483,5,GB05957
KS006484,98,GB00709
KS006485,75,GB08838
KS006486,7,GB09518
KS006487,76,GB03956
KS006488,33,GB00673
KS006489,85,GB09502
KS006490,53,GB00324
KS006491,8,GB08668
KS006492,62,GB06623
KS006493,65,GB04780
KS006494,86,GB08630
KS006495,51,GB06121
KS006496,42,GB08543
KS006497,86,GB04968
KS006498,20,GB02667
KS006499,45,GB03033
KS006500,60,GB07207
KS006501,50,GB08562
KS006502,46,GB07661
KS006503,43,GB06001
KS006504,89,GB07123
KS006505,99,GB04805
KS006506,40,GB02320
KS006507,75,GB02874
KS006508,64,GB08089
KS006509,44,GB00378
KS006510,12,GB09880
KS006511,27,GB02400
KS006512,47,GB02138
KS006513,91,GB06682
KS006514,57,GB05115
KS006515,79,GB04577
KS006516,18,GB03065
KS006517,98,GB02836
KS006518,12,GB06953
KS006519,50,GB00951
KS006520,79,GB05822
KS006521,23,GB03128
KS006522,66,GB01677
KS006523,36,GB09980
KS006524,71,GB07375
KS006525,10,GB04715
KS006526,24,GB00357
KS006527,94,GB03644
KS006528,86,GB05213
KS006529,59,GB08172
KS006530,58,GB03612
KS006531,16,GB02897
KS006532,33,GB00832
KS006533,38,GB09660
KS006534,32,GB08477
KS006535,50,GB03493
KS006536,49,GB02402
KS006537,97,GB03753
KS006538,9,GB08035
KS006539,44,GB05755
KS006540,27,GB03574
KS006541,94,GB07651
KS006542,26,GB04876
KS006543,62,GB07667
KS006544,84,GB07074
KS006545,28,GB01023
KS006546,100,GB07118
KS006547,41,GB08787
KS006548,46,GB08345
KS006549,19,GB07439
KS006550,56,GB05836
KS006551,39,GB06364
KS006552,80,GB09614
KS006553,9,GB05658
KS006554,87,GB09081
KS006555,73,GB08018
KS006556,29,GB00468
KS006557,82,GB04012
KS006558,92,GB08055
KS006559,97,GB08360
KS006560,42,GB08643
KS006561,14,GB04397
KS006562,86,GB05112
KS006563,82,GB02079
KS006564,73,GB08586
KS006565,91,GB03268
KS006566,53,GB08719
KS006567,60,GB06715
KS006568,15,GB00346
KS006569,59,GB05133
KS006570,4,GB05192
KS006571,51,GB01288
KS006572,13,GB05688
KS006573,99,GB05785
KS006574,47,GB01588
KS006575,6,GB08090
KS006576,39,GB09752
KS006577,81,GB08930
KS006578,16,GB09215
KS006579,67,GB06577
KS006580,97,GB09926
KS006581,49,GB01711
KS006582,12,GB06099
KS006583,72,GB08647
KS006584,78,GB00451
KS006585,9,GB07996
KS006586,10,GB08238
KS006587,57,GB02066
KS006588,76,GB07475
KS006589,2,GB01298
KS006590,94,GB03050
KS006591,54,GB08307
KS006592,28,GB01915
KS006593,46,GB06652
KS006594,22,GB04274
KS006595,24,GB00988
KS006596,50,GB00796
KS006597,48,GB01134
KS006598,100,GB01582
KS006599,52,GB07889
KS006600,54,GB09996
KS006601,2,GB05625
KS006602,35,GB04044
KS006603,43,GB02494
KS006604,52,GB09040
KS006605,17,GB01101
KS006606,78,GB04873
KS006607,91,GB07332
KS006608,11,GB09536
KS006609,94,GB00021
KS006610,89,GB02147
KS006611,86,GB04052
KS006612,23,GB08137
KS006613,91,GB01727
KS006614,5,GB07764
KS006615,32,GB02065
KS006616,44,GB07401
KS006617,47,GB02296
KS006618,16,GB02965
KS006619,31,GB00586
KS006620,26,GB04904
KS006621,66,GB09236
KS006622,98,GB01007
KS006623,42,GB06713
KS006624,92,GB04117
KS006625,27,GB01338
KS006626,57,GB02256
KS006627,100,GB01289
KS006628,95,GB00941
KS006629,83,GB04585
KS006630,51,GB03433
KS006631,99,GB01093
KS006632,10,GB08602
KS006633,89,GB06329
KS006634,98,GB07453
KS006635,3,GB01092
KS006636,73,GB08805
KS006637,64,GB08758
KS006638,27,GB05732
KS006639,3,GB05235
KS006640,39,GB04837
KS006641,47,GB03106
KS006642,14,GB08966
KS006643,14,GB03643
KS006644,13,GB02436
KS006645,46,GB04790
KS006646,57,GB00059
KS006647,74,GB09506
KS006648,64,GB03164
KS006649,33,GB01693
KS006650,31,GB05864
KS006651,84,GB00351
KS006652,44,GB04560
KS006653,89,GB00104
KS006654,58,GB06747
KS006655,33,GB07911
KS006656,15,GB09119
KS006657,88,GB06302
KS006658,89,GB02129
KS006659,81,GB09623
KS006660,35,GB03144
KS006661,53,GB08984
KS006662,89,GB01813
KS006663,25,GB01445
KS006664,38,GB05457
KS006665,30,GB04612
KS006666,71,GB00137
KS006667,100,GB07677
KS006668,18,GB00370
KS006669,57,GB08716
KS006670,33,GB05681
KS006671,86,GB08488
KS006672,36,GB05395
KS006673,69,GB04937
KS006674,7,GB02897
KS006675,17,GB02648
KS006676,57,GB07922
KS006677,49,GB00095
KS006678,17,GB01570
KS006679,71,GB00891
KS006680,55,GB07108
KS006681,63,GB02073
KS006682,43,GB02898
KS006683,58,GB09677
KS006684,25,GB04649
KS006685,33,GB04441
KS006686,45,GB02014
KS006687,92,GB09647
KS006688,5,GB06646
KS006689,57,GB08009
KS006690,39,GB02356
KS006691,9,GB00128
KS006692,98,GB09121
KS006693,25,GB00244
KS006694,54,GB03418
KS006695,93,GB04534
KS006696,38,GB03276
KS006697,93,GB08028
KS006698,14,GB00318
KS006699,88,GB08501
KS006700,33,GB02738
KS006701,43,GB07281
KS006702,94,GB05667
KS006703,35,GB03036
KS006704,30,GB07540
KS006705,31,GB05532
KS006706,27,GB04229
KS006707,73,GB07476
KS006708,17,GB05104
KS006709,67,GB06872
KS006710,67,GB08351
KS006711,84,GB03176
KS006712,22,GB02643
KS006713,43,GB03624
KS006714,44,GB00431
KS006715,24,GB02982
KS006716,58,GB07307
KS006717,34,GB06481
KS006718,82,GB09489
KS006719,1,GB03154
KS006720,30,GB08485
KS006721,33,GB08064
KS006722,15,GB03600
KS006723,62,GB00156
KS006724,44,GB08649
KS006725,64,GB08046
KS006726,94,GB05489
KS006727,18,GB02665
KS006728,24,GB01352
KS006729,88,GB02625
KS006730,93,GB00740
KS006731,5,GB05004
KS006732,2,GB02463
KS006733,28,GB04608
KS006734,18,GB00774
KS006735,25,GB03705
KS006736,87,GB08930
KS006737,62,GB03454
KS006738,71,GB04944
KS006739,48,GB03444
KS006740,46,GB00539
KS006741,7,GB02053
KS006742,13,GB05143
KS006743,85,GB06740
KS006744,31,GB08898
KS006745,26,GB06602
KS006746,49,GB06808
KS006747,73,GB04585
KS006748,82,GB03093
KS006749,53,GB05552
KS006750,65,GB06149
KS006751,94,GB04984
KS006752,79,GB01162
KS006753,78,GB09454
KS006754,62,GB08881
KS006755,89,GB05261
KS006756,89,GB01872
KS006757,29,GB05073
KS006758,38,GB05165
KS006759,93,GB05256
KS006760,32,GB02648
KS006761,77,GB06388
KS006762,64,GB08149
KS006763,25,GB08055
KS006764,41,GB09528
KS006765,40,GB02559
KS006766,70,GB03425
KS006767,12,GB08250
KS006768,83,GB08907
KS006769,68,GB06454
KS006770,14,GB06514
KS006771,54,GB06555
KS006772,30,GB03996
KS006773,39,GB03028
KS006774,66,GB00569
KS006775,78,GB01339
KS006776,13,GB05557
KS006777,34,GB01842
KS006778,49,GB08367
KS006779,23,GB04839
KS006780,78,GB07609
KS006781,59,GB00094
KS006782,97,GB05837
KS006783,87,GB04246
KS006784,86,GB09403
KS006785,15,GB01158
KS006786,87,GB04271
KS006787,5,GB07023
KS006788,48,GB04429
KS006789,64,GB06501
KS006790,46,GB01567
KS006791,24,GB06948
KS006792,62,GB04482
KS006793,77,GB00288
KS006794,59,GB05841
KS006795,29,GB05709
KS006796,13,GB03282
KS006797,66,GB04068
KS006798,34,GB05992
KS006799,53,GB02692
KS006800,73,GB03542
KS006801,29,GB04948
KS006802,86,GB09841
KS006803,42,GB06914
KS006804,43,GB01780
KS006805,43,GB08715
KS006806,20,GB02538
KS006807,91,GB03501
KS006808,7,GB09731
KS006809,39,GB07979
KS006810,52,GB00596
KS006811,44,GB09300
KS006812,55,GB07332
KS006813,53,GB05965
KS006814,86,GB07091
KS006815,11,GB02749
KS006816,35,GB09250
KS006817,71,GB03580
KS006818,30,GB04892
KS006819,34,GB01600
KS006820,40,GB06257
KS006821,63,GB09503
KS006822,50,GB09527
KS006823,94,GB03354
KS006824,66,GB09619
KS006825,20,GB06089
KS006826,87,GB02704
KS006827,79,GB01654
KS006828,37,GB09756
KS006829,29,GB07757
KS006830,28,GB05552
KS006831,82,GB02615
KS006832,79,GB00782
KS006833,67,GB03682
KS006834,11,GB01316
KS006835,90,GB06403
KS006836,89,GB08433
KS006837,54,GB07335
KS006838,89,GB04325
KS006839,34,GB07341
KS006840,68,GB07158
KS006841,68,GB07380
KS006842,26,GB02149
KS006843,1,GB07496
KS006844,9,GB08715
KS006845,12,GB01592
KS006846,52,GB04150
KS006847,33,GB01879
KS006848,85,GB08988
KS006849,19,GB06454
KS006850,97,GB09877
KS006851,64,GB01346
KS006852,65,GB07651
KS006853,88,GB00932
KS006854,92,GB01867
KS006855,44,GB03741
KS006856,93,GB09364
KS006857,72,GB07575
KS006858,35,GB00344
KS006859,45,GB04455
KS006860,10,GB09465
KS006861,9,GB09552
KS006862,98,GB09598
KS006863,75,GB04903
KS006864,92,GB09857
KS006865,69,GB05217
KS006866,85,GB01989
KS006867,16,GB07882
KS006868,37,GB02764
KS006869,50,GB01310
KS006870,40,GB02147
KS006871,19,GB07273
KS006872,40,GB00467
KS006873,38,GB05864
KS006874,11,GB02750
KS006875,22,GB08583
KS006876,88,GB05392
KS006877,65,GB09269
KS006878,83,GB03583
KS006879,84,GB07540
KS006880,4,GB09169
KS006881,15,GB00811
KS006882,96,GB03865
KS006883,45,GB07421
KS006884,88,GB04524
KS006885,29,GB01431
KS006886,72,GB09282
KS006887,15,GB00607
KS006888,4,GB05102
KS006889,83,GB09542
KS006890,23,GB04182
KS006891,52,GB00599
KS006892,98,GB01975
KS006893,20,GB08882
KS006894,81,GB05879
KS006895,34,GB09332
KS006896,74,GB07497
KS006897,23,GB06560
KS006898,100,GB03736
KS006899,13,GB05488
KS006900,7,GB08389
KS006901,10,GB00130
KS006902,71,GB07125
KS006903,56,GB07248
KS006904,7,GB04400
KS006905,87,GB02119
KS006906,95,GB09473
KS006907,46,GB07356
KS006908,77,GB00303
KS006909,28,GB05279
KS006910,36,GB00755
KS006911,50,GB04438
KS006912,20,GB08655
KS006913,21,GB03641
KS006914,47,GB09315
KS006915,65,GB04586
KS006916,69,GB08237
KS006917,63,GB06528
KS006918,80,GB01290
KS006919,69,GB06860
KS006920,37,GB08494
KS006921,89,GB04628
KS006922,10,GB02880
KS006923,11,GB02435
KS006924,31,GB04616
KS006925,73,GB06220
KS006926,5,GB05738
KS006927,78,GB03347
KS006928,97,GB08188
KS006929,6,GB06421
KS006930,19,GB07600
KS006931,19,GB03700
KS006932,43,GB02282
KS006933,51,GB04430
KS006934,92,GB03437
KS006935,49,GB01461
KS006936,15,GB04027
KS006937,67,GB08745
KS006938,61,GB00947
KS006939,91,GB05249
KS006940,61,GB01682
KS006941,56,GB02650
KS006942,80,GB08306
KS006943,36,GB08151
KS006944,94,GB06124
KS006945,39,GB08254
KS006946,64,GB00733
KS006947,95,GB00864
KS006948,73,GB07056
KS006949,33,GB06748
KS006950,16,GB04374
KS006951,49,GB09394
KS006952,79,GB04581
KS006953,66,GB04011
KS006954,66,GB05775
KS006955,52,GB00724
KS006956,16,GB07121
KS006957,55,GB08243
KS006958,44,GB09076
KS006959,98,GB06778
KS006960,59,GB07201
KS006961,68,GB09886
KS006962,43,GB03782
KS006963,94,GB02247
KS006964,40,GB07382
KS006965,99,GB05507
KS006966,28,GB03428
KS006967,6,GB03719
KS006968,83,GB06402
KS006969,10,GB09350
KS006970,73,GB03417
KS006971,17,GB06195
KS006972,94,GB00354
KS006973,32,GB08877
KS006974,89,GB06506
KS006975,15,GB06081
KS006976,93,GB07183
KS006977,83,GB04676
KS006978,17,GB03102
KS006979,51,GB08767
KS006980,26,GB07364
KS006981,95,GB08594
KS006982,2,GB03582
KS006983,58,GB01304
KS006984,60,GB01193
KS006985,71,GB07100
KS006986,42,GB08818
KS006987,70,GB00350
KS006988,59,GB04668
KS006989,52,GB01905
KS006990,89,GB02402
KS006991,6,GB04118
KS006992,53,GB05536
KS006993,39,GB05351
KS006994,49,GB05203
KS006995,56,GB06388
KS006996,29,GB06316
KS006997,96,GB03437
KS006998,51,GB03196
KS006999,91,GB09043
KS007000,86,GB01858
KS007001,27,GB02343
KS007002,85,GB02303
KS007003,23,GB03454
KS007004,8,GB04656
KS007005,97,GB03000
KS007006,13,GB00929
KS007007,30,GB08063
KS007008,77,GB09351
KS007009,71,GB03048
KS007010,4,GB04952
KS007011,83,GB08801
KS007012,58,GB09222
KS007013,92,GB03522
KS007014,64,GB00753
KS007015,97,GB01516
KS007016,23,GB03797
KS007017,26,GB05492
KS007018,99,GB07330
KS007019,90,GB09321
KS007020,96,GB03568
KS007021,95,GB08099
KS007022,81,GB07720
KS007023,91,GB05686
KS007024,77,GB00113
KS007025,11,GB02929
KS007026,77,GB02128
KS007027,76,GB02127
KS007028,80,GB02536
KS007029,4,GB01113
KS007030,30,GB03427
KS007031,57,GB00238
KS007032,96,GB04683
KS007033,42,GB07771
KS007034,35,GB00116
KS007035,85,GB09050
KS007036,42,GB00809
KS007037,93,GB07742
KS007038,91,GB04862
KS007039,78,GB01283
KS007040,11,GB03701
KS007041,78,GB02547
KS007042,69,GB02204
KS007043,26,GB06742
KS007044,75,GB06923
KS007045,96,GB05115
KS007046,80,GB03925
KS007047,70,GB02422
KS007048,99,GB07089
KS007049,72,GB03675
KS007050,12,GB03909
KS007051,71,GB00228
KS007052,89,GB00316
KS007053,92,GB03574
KS007054,32,GB09210
KS007055,26,GB03854
KS007056,56,GB07471
KS007057,96,GB03256
KS007058,90,GB06629
KS007059,9,GB04902
KS007060,93,GB01024
KS007061,37,GB08175
KS007062,87,GB06784
KS007063,10,GB09926
KS007064,37,GB05977
KS007065,54,GB01430
KS007066,86,GB05236
KS007067,69,GB01765
KS007068,65,GB01823
KS007069,83,GB01225
KS007070,2,GB06521
KS007071,90,GB09987
KS007072,78,GB04727
KS007073,85,GB02477
KS007074,75,GB03022
KS007075,22,GB03866
KS007076,9,GB08036
KS007077,96,GB08268
KS007078,75,GB05619
KS007079,92,GB08563
KS007080,75,GB03447
KS007081,83,GB02412
KS007082,6,GB01053
KS007083,5,GB09168
KS007084,77,GB08485
KS007085,89,GB01230
KS007086,1,GB07878
KS007087,21,GB03763
KS007088,19,GB02322
KS007089,84,GB08155
KS007090,39,GB07206
KS007091,67,GB03884
KS007092,5,GB01486
KS007093,80,GB05063
KS007094,35,GB02026
KS007095,1,GB08339
KS007096,69,GB03334
KS007097,40,GB04415
KS007098,33,GB02482
KS007099,44,GB04066
KS007100,63,GB04778
KS007101,18,GB04370
KS007102,77,GB04917
KS007103,12,GB08126
KS007104,65,GB05433
KS007105,71,GB04308
KS007106,61,GB08183
KS007107,6,GB02545
KS007108,28,GB09565
KS007109,17,GB08305
KS007110,86,GB03110
KS007111,11,GB00906
KS007112,78,GB01078
KS007113,48,GB07196
KS007114,9,GB09785
KS007115,12,GB00174
KS007116,38,GB03933
KS007117,95,GB09712
KS007118,57,GB09472
KS007119,91,GB02867
KS007120,31,GB05084
KS007121,12,GB00462
KS007122,86,GB02500
KS007123,39,GB02365
KS007124,45,GB00755
KS007125,42,GB09944
KS007126,88,GB06391
KS007127,27,GB01744
KS007128,8,GB06170
KS007129,98,GB02584
KS007130,55,GB09181
KS007131,38,GB04614
KS007132,9,GB08982
KS007133,60,GB07669
KS007134,56,GB08848
KS007135,79,GB06800
KS007136,12,GB07685
KS007137,55,GB08737
KS007138,57,GB03064
KS007139,73,GB06833
KS007140,17,GB00326
KS007141,39,GB02788
KS007142,99,GB09613
KS007143,64,GB06013
KS007144,91,GB08947
KS007145,81,GB01444
KS007146,8,GB01532
KS007147,89,GB05057
KS007148,9,GB00770
KS007149,93,GB00477
KS007150,68,GB02459
KS007151,45,GB09705
KS007152,82,GB02933
KS007153,28,GB00776
KS007154,50,GB05645
KS007155,13,GB01898
KS007156,62,GB06776
KS007157,72,GB02639
KS007158,42,GB01948
KS007159,41,GB02491
KS007160,65,GB08419
KS007161,4,GB00690
KS007162,40,GB09976
KS007163,54,GB00404
KS007164,47,GB04495
KS007165,54,GB09240
KS007166,4,GB06118
KS007167,6,GB08291
KS007168,39,GB09616
KS007169,95,GB05476
KS007170,85,GB01428
KS007171,61,GB00236
KS007172,34,GB02061
KS007173,7,GB04634
KS007174,62,GB03452
KS007175,3,GB08581
KS007176,57,GB09158
KS007177,70,GB07230
KS007178,43,GB02079
KS007179,50,GB03676
KS007180,21,GB02710
KS007181,96,GB08556
KS007182,33,GB04843
KS007183,15,GB03817
KS007184,30,GB03147
KS007185,42,GB09044
KS007186,84,GB00893
KS007187,23,GB01211
KS007188,8,GB03536
KS007189,62,GB07809
KS007190,2,GB00461
KS007191,19,GB03911
KS007192,28,GB05205
KS007193,70,GB02284
KS007194,26,GB05418
KS007195,4,GB07154
KS007196,23,GB07676
KS007197,40,GB01355
KS007198,95,GB06063
KS007199,61,GB00874
KS007200,66,GB08697
KS007201,26,GB02742
KS007202,65,GB06442
KS007203,5,GB04324
KS007204,13,GB06235
KS007205,13,GB05106
KS007206,29,GB05599
KS007207,36,GB03602
KS007208,92,GB04988
KS007209,75,GB01840
KS007210,92,GB08242
KS007211,74,GB02478
KS007212,40,GB05669
KS007213,86,GB05168
KS007214,58,GB04692
KS007215,84,GB06894
KS007216,81,GB04835
KS007217,93,GB03812
KS007218,26,GB03778
KS007219,8,GB04461
KS007220,3,GB03556
KS007221,6,GB05553
KS007222,71,GB01333
KS007223,65,GB01939
KS007224,47,GB08414
KS007225,45,GB03870
KS007226,44,GB00053
KS007227,56,GB02056
KS007228,78,GB02491
KS007229,47,GB08772
KS007230,85,GB00548
KS007231,94,GB09774
KS007232,77,GB04522
KS007233,79,GB01033
KS007234,73,GB04121
KS007235,100,GB03936
KS007236,57,GB03209
KS007237,31,GB03502
KS007238,9,GB02887
KS007239,79,GB03354
KS007240,90,GB08690
KS007241,49,GB05782
KS007242,44,GB06603
KS007243,100,GB09035
KS007244,44,GB00972
KS007245,21,GB02241
KS007246,2,GB08707
KS007247,3,GB06132
KS007248,25,GB08913
KS007249,91,GB04868
KS007250,97,GB08126
KS007251,87,GB09447
KS007252,90,GB02507
KS007253,58,GB09733
KS007254,48,GB01071
KS007255,28,GB03018
KS007256,100,GB04588
KS007257,51,GB05330
KS007258,10,GB08949
KS007259,25,GB06058
