ID_Perjalanan,ID_StasiunAwal,ID_StasiunTujuan,ID_Kereta,Tgl_Keberangkatan,Waktu_Keberangkatan,Tgl_Tiba,Waktu_Tiba,Harga_Tiket
PRJ0005116,ST04935,ST04208,KRT07693,2025-11-16,14:03:06,2025-11-16,20:03:06,135339
PRJ0005117,ST06766,ST00910,KRT05395,2025-11-14,10:31:18,2025-11-14,18:31:18,277105
PRJ0005118,ST05248,ST06946,KRT02905,2025-11-13,00:16:16,2025-11-13,03:16:16,120348
PRJ0005119,ST03424,ST07798,KRT02807,2025-11-14,21:09:36,2025-11-15,03:09:36,370089
PRJ0005120,ST07281,ST07782,KRT05162,2025-11-07,01:28:49,2025-11-07,09:28:49,428234
PRJ0005121,ST08606,ST08454,KRT07100,2025-10-28,11:46:15,2025-10-28,19:46:15,33490
PRJ0005122,ST04609,ST05089,KRT03808,2025-10-30,08:47:03,2025-10-30,10:47:03,420001
PRJ0005123,ST02700,ST00881,KRT03604,2025-10-22,17:49:04,2025-10-22,20:49:04,411269
PRJ0005124,ST08010,ST05262,KRT08598,2025-10-24,20:43:19,2025-10-25,02:43:19,472470
PRJ0005125,ST07339,ST06431,KRT00220,2025-11-10,04:34:10,2025-11-10,12:34:10,232454
PRJ0005126,ST01865,ST07317,KRT01201,2025-10-28,14:11:57,2025-10-28,17:11:57,358660
PRJ0005127,ST08910,ST02516,KRT08207,2025-11-17,08:19:13,2025-11-17,10:19:13,328331
PRJ0005128,ST03333,ST07149,KRT01413,2025-11-06,14:06:05,2025-11-06,17:06:05,475171
PRJ0005129,ST07106,ST05581,KRT06803,2025-10-22,20:51:19,2025-10-23,04:51:19,478975
PRJ0005130,ST08253,ST08456,KRT03613,2025-10-24,23:01:48,2025-10-25,03:01:48,386946
PRJ0005131,ST07330,ST05878,KRT06480,2025-10-21,23:11:17,2025-10-22,07:11:17,423112
PRJ0005132,ST01295,ST01779,KRT01318,2025-10-22,11:18:26,2025-10-22,14:18:26,358615
PRJ0005133,ST00116,ST05491,KRT01124,2025-11-10,09:53:33,2025-11-10,17:53:33,295848
PRJ0005134,ST05175,ST03638,KRT05174,2025-11-09,19:14:12,2025-11-09,22:14:12,224794
PRJ0005135,ST03683,ST04206,KRT01323,2025-11-11,12:12:25,2025-11-11,19:12:25,440424
PRJ0005136,ST07059,ST09677,KRT00870,2025-11-08,10:36:13,2025-11-08,16:36:13,47382
PRJ0005137,ST05545,ST04116,KRT05523,2025-11-05,19:08:54,2025-11-05,20:08:54,121843
PRJ0005138,ST02291,ST00288,KRT07568,2025-11-15,00:21:51,2025-11-15,05:21:51,216703
PRJ0005139,ST09510,ST04556,KRT04673,2025-10-31,03:07:09,2025-10-31,11:07:09,374924
PRJ0005140,ST08279,ST01388,KRT06489,2025-11-16,08:26:33,2025-11-16,15:26:33,155257
PRJ0005141,ST01565,ST07169,KRT06229,2025-11-07,21:28:17,2025-11-08,00:28:17,338865
PRJ0005142,ST08137,ST01195,KRT08952,2025-11-14,17:52:46,2025-11-15,01:52:46,466994
PRJ0005143,ST04220,ST05736,KRT03410,2025-10-21,08:19:00,2025-10-21,13:19:00,345554
PRJ0005144,ST04968,ST04702,KRT07477,2025-11-02,02:59:46,2025-11-02,07:59:46,449957
PRJ0005145,ST07821,ST02257,KRT03336,2025-11-06,17:47:06,2025-11-06,22:47:06,154856
PRJ0005146,ST05592,ST04465,KRT04735,2025-11-09,01:10:56,2025-11-09,06:10:56,301118
PRJ0005147,ST04393,ST02137,KRT00413,2025-11-10,16:36:25,2025-11-10,20:36:25,336378
PRJ0005148,ST02179,ST08970,KRT08285,2025-10-23,00:24:05,2025-10-23,08:24:05,327187
PRJ0005149,ST05766,ST02559,KRT07822,2025-11-07,07:44:54,2025-11-07,14:44:54,380758
PRJ0005150,ST04008,ST07096,KRT04758,2025-10-22,00:56:20,2025-10-22,03:56:20,349942
PRJ0005151,ST02190,ST09407,KRT04087,2025-11-06,15:54:38,2025-11-06,23:54:38,68758
PRJ0005152,ST04820,ST00532,KRT03102,2025-10-28,06:10:09,2025-10-28,10:10:09,452311
PRJ0005153,ST05718,ST08172,KRT09929,2025-10-27,05:23:22,2025-10-27,08:23:22,374171
PRJ0005154,ST08429,ST04170,KRT06003,2025-10-28,10:28:17,2025-10-28,13:28:17,282816
PRJ0005155,ST06077,ST07604,KRT04295,2025-11-02,14:03:49,2025-11-02,16:03:49,299838
PRJ0005156,ST06171,ST02436,KRT09929,2025-10-25,06:19:56,2025-10-25,07:19:56,113448
PRJ0005157,ST09922,ST02380,KRT08923,2025-11-02,10:45:17,2025-11-02,16:45:17,325225
PRJ0005158,ST03961,ST04196,KRT09572,2025-11-13,09:26:29,2025-11-13,16:26:29,473333
PRJ0005159,ST06355,ST04809,KRT03097,2025-11-03,01:05:21,2025-11-03,07:05:21,75894
PRJ0005160,ST09247,ST03693,KRT03047,2025-11-08,18:34:48,2025-11-08,19:34:48,385497
PRJ0005161,ST07547,ST02837,KRT02239,2025-10-26,21:39:23,2025-10-27,04:39:23,35505
PRJ0005162,ST07559,ST08112,KRT05264,2025-11-02,19:33:07,2025-11-02,23:33:07,55301
PRJ0005163,ST04918,ST07015,KRT09245,2025-11-10,00:36:52,2025-11-10,04:36:52,344498
PRJ0005164,ST09916,ST08909,KRT01488,2025-11-15,07:53:35,2025-11-15,09:53:35,252004
PRJ0005165,ST09673,ST00814,KRT01992,2025-11-17,15:18:55,2025-11-17,21:18:55,306076
PRJ0005166,ST02043,ST03138,KRT09552,2025-10-31,01:53:01,2025-10-31,05:53:01,284659
PRJ0005167,ST07975,ST04375,KRT01480,2025-11-18,16:03:21,2025-11-18,20:03:21,41850
PRJ0005168,ST00749,ST04100,KRT08362,2025-10-29,09:01:13,2025-10-29,13:01:13,84179
PRJ0005169,ST09959,ST01025,KRT00132,2025-10-21,06:27:06,2025-10-21,09:27:06,61482
PRJ0005170,ST09541,ST00274,KRT05655,2025-10-27,05:14:42,2025-10-27,09:14:42,278589
PRJ0005171,ST09313,ST07562,KRT06583,2025-10-20,22:43:37,2025-10-20,23:43:37,121274
PRJ0005172,ST03264,ST05668,KRT01215,2025-11-15,07:34:23,2025-11-15,11:34:23,281504
PRJ0005173,ST07542,ST07635,KRT01675,2025-10-29,07:33:34,2025-10-29,13:33:34,56692
PRJ0005174,ST03383,ST09481,KRT08086,2025-10-24,09:06:33,2025-10-24,16:06:33,139880
PRJ0005175,ST07690,ST02095,KRT07088,2025-11-01,16:46:23,2025-11-01,21:46:23,316455
PRJ0005176,ST05374,ST00787,KRT06939,2025-11-07,15:14:29,2025-11-07,23:14:29,145973
PRJ0005177,ST03580,ST06870,KRT04189,2025-10-31,03:18:28,2025-10-31,05:18:28,361877
PRJ0005178,ST00023,ST07523,KRT02433,2025-10-30,07:47:10,2025-10-30,10:47:10,198333
PRJ0005179,ST04138,ST00385,KRT04253,2025-11-16,19:03:54,2025-11-16,22:03:54,489663
PRJ0005180,ST01463,ST06752,KRT05632,2025-11-17,15:40:29,2025-11-17,21:40:29,80698
PRJ0005181,ST03787,ST05655,KRT09088,2025-11-17,16:20:05,2025-11-17,20:20:05,146624
PRJ0005182,ST05101,ST04819,KRT01830,2025-10-27,03:14:18,2025-10-27,11:14:18,193430
PRJ0005183,ST04011,ST09194,KRT07810,2025-10-26,01:56:21,2025-10-26,06:56:21,77012
PRJ0005184,ST07851,ST04366,KRT09141,2025-11-03,18:29:17,2025-11-03,20:29:17,75698
PRJ0005185,ST04518,ST02945,KRT07718,2025-10-31,19:43:47,2025-11-01,03:43:47,460759
PRJ0005186,ST03969,ST08863,KRT08651,2025-11-11,19:10:19,2025-11-11,22:10:19,178556
PRJ0005187,ST07284,ST07353,KRT02620,2025-11-18,14:28:46,2025-11-18,20:28:46,137509
PRJ0005188,ST00457,ST00834,KRT01815,2025-11-10,16:44:38,2025-11-10,17:44:38,261734
PRJ0005189,ST07558,ST08957,KRT04829,2025-11-12,10:06:47,2025-11-12,12:06:47,387156
PRJ0005190,ST07867,ST02032,KRT07908,2025-10-29,23:58:08,2025-10-30,05:58:08,46649
PRJ0005191,ST07256,ST03113,KRT00854,2025-11-11,18:24:17,2025-11-11,23:24:17,341199
PRJ0005192,ST02240,ST05245,KRT06901,2025-11-15,07:22:56,2025-11-15,08:22:56,463916
PRJ0005193,ST02595,ST08071,KRT00834,2025-10-29,09:19:14,2025-10-29,13:19:14,274530
PRJ0005194,ST06300,ST08597,KRT00343,2025-11-18,14:23:36,2025-11-18,20:23:36,179824
PRJ0005195,ST05472,ST04141,KRT04229,2025-11-18,05:06:08,2025-11-18,10:06:08,396780
PRJ0005196,ST05848,ST05914,KRT03147,2025-11-03,14:12:17,2025-11-03,18:12:17,267224
PRJ0005197,ST01476,ST03390,KRT02158,2025-11-18,11:05:24,2025-11-18,15:05:24,360543
PRJ0005198,ST02302,ST08489,KRT02582,2025-11-01,18:47:24,2025-11-01,23:47:24,72024
PRJ0005199,ST08814,ST07942,KRT06115,2025-11-03,16:24:37,2025-11-03,23:24:37,476814
PRJ0005200,ST03995,ST05415,KRT04557,2025-11-06,14:34:38,2025-11-06,19:34:38,291945
PRJ0005201,ST08333,ST08808,KRT07518,2025-11-15,05:26:02,2025-11-15,10:26:02,398129
PRJ0005202,ST00509,ST09072,KRT08034,2025-11-06,18:08:03,2025-11-06,21:08:03,77751
PRJ0005203,ST07752,ST06906,KRT02929,2025-11-01,15:26:55,2025-11-01,18:26:55,403183
PRJ0005204,ST07929,ST01445,KRT01122,2025-10-24,02:32:25,2025-10-24,08:32:25,296103
PRJ0005205,ST01220,ST01645,KRT07822,2025-11-06,02:27:17,2025-11-06,05:27:17,454041
PRJ0005206,ST07951,ST01050,KRT00967,2025-11-07,13:32:23,2025-11-07,14:32:23,280731
PRJ0005207,ST09627,ST05970,KRT01670,2025-10-29,15:23:47,2025-10-29,23:23:47,421093
PRJ0005208,ST04705,ST06236,KRT08271,2025-11-09,13:37:03,2025-11-09,16:37:03,444196
PRJ0005209,ST01783,ST01175,KRT07349,2025-11-12,17:36:14,2025-11-12,19:36:14,319156
PRJ0005210,ST09340,ST06500,KRT02132,2025-11-07,20:19:50,2025-11-07,22:19:50,355202
PRJ0005211,ST00073,ST08780,KRT01053,2025-11-06,16:00:05,2025-11-06,22:00:05,40011
PRJ0005212,ST00723,ST02712,KRT04836,2025-11-04,02:27:02,2025-11-04,09:27:02,383909
PRJ0005213,ST03372,ST09964,KRT07088,2025-10-30,19:20:57,2025-10-30,21:20:57,204451
PRJ0005214,ST05714,ST00814,KRT00933,2025-10-21,01:52:48,2025-10-21,09:52:48,423133
PRJ0005215,ST07458,ST09561,KRT05049,2025-10-22,09:12:50,2025-10-22,17:12:50,291064
PRJ0005216,ST08225,ST05236,KRT00138,2025-11-04,00:46:16,2025-11-04,05:46:16,208701
PRJ0005217,ST01774,ST07477,KRT07237,2025-10-24,13:57:58,2025-10-24,14:57:58,431585
PRJ0005218,ST05380,ST09454,KRT05074,2025-11-03,06:38:03,2025-11-03,10:38:03,183438
PRJ0005219,ST06295,ST08508,KRT07276,2025-11-04,04:11:25,2025-11-04,07:11:25,263974
PRJ0005220,ST06653,ST05943,KRT01633,2025-11-15,09:29:06,2025-11-15,14:29:06,210774
PRJ0005221,ST08355,ST03602,KRT09808,2025-11-13,19:15:56,2025-11-13,20:15:56,269116
PRJ0005222,ST03753,ST06207,KRT03009,2025-11-06,19:52:08,2025-11-07,01:52:08,81701
PRJ0005223,ST07904,ST09368,KRT05492,2025-11-13,00:37:09,2025-11-13,05:37:09,302583
PRJ0005224,ST05005,ST04772,KRT02414,2025-11-05,12:44:46,2025-11-05,19:44:46,381991
PRJ0005225,ST05968,ST05816,KRT03411,2025-11-08,09:57:04,2025-11-08,16:57:04,460367
PRJ0005226,ST05663,ST07115,KRT08776,2025-11-03,04:38:37,2025-11-03,10:38:37,216810
PRJ0005227,ST02545,ST04640,KRT05891,2025-10-20,17:30:58,2025-10-20,21:30:58,41049
PRJ0005228,ST02860,ST00251,KRT07717,2025-11-01,11:42:47,2025-11-01,18:42:47,366598
PRJ0005229,ST03991,ST03908,KRT03695,2025-11-15,16:37:31,2025-11-16,00:37:31,451767
PRJ0005230,ST03159,ST08563,KRT02339,2025-10-24,18:06:53,2025-10-25,01:06:53,442974
PRJ0005231,ST01381,ST01788,KRT06067,2025-11-04,20:06:38,2025-11-04,22:06:38,207431
PRJ0005232,ST06787,ST09866,KRT05632,2025-10-31,21:29:53,2025-10-31,23:29:53,450671
PRJ0005233,ST03344,ST04941,KRT04565,2025-10-26,14:31:53,2025-10-26,19:31:53,168517
PRJ0005234,ST07469,ST00274,KRT03265,2025-11-05,07:53:27,2025-11-05,11:53:27,468356
PRJ0005235,ST08116,ST03163,KRT02400,2025-11-05,08:04:51,2025-11-05,09:04:51,199961
PRJ0005236,ST02623,ST02216,KRT03909,2025-10-28,19:17:36,2025-10-29,01:17:36,108050
PRJ0005237,ST04962,ST09091,KRT05455,2025-10-26,06:36:03,2025-10-26,08:36:03,154844
PRJ0005238,ST00414,ST05183,KRT09090,2025-11-14,02:11:19,2025-11-14,09:11:19,374745
PRJ0005239,ST02948,ST06696,KRT02406,2025-11-14,02:51:36,2025-11-14,06:51:36,485400
PRJ0005240,ST09040,ST02106,KRT00195,2025-11-15,17:11:50,2025-11-15,18:11:50,270710
PRJ0005241,ST06489,ST07646,KRT00904,2025-10-21,00:20:33,2025-10-21,03:20:33,55276
PRJ0005242,ST00307,ST07505,KRT01921,2025-11-07,10:00:30,2025-11-07,12:00:30,231189
PRJ0005243,ST01309,ST00455,KRT03571,2025-11-17,10:26:03,2025-11-17,15:26:03,320959
PRJ0005244,ST07681,ST00201,KRT05125,2025-11-12,19:44:18,2025-11-12,22:44:18,332304
PRJ0005245,ST02602,ST01855,KRT01545,2025-10-30,12:23:42,2025-10-30,15:23:42,122595
PRJ0005246,ST05769,ST09940,KRT01321,2025-10-26,07:52:12,2025-10-26,10:52:12,418483
PRJ0005247,ST04544,ST06396,KRT06046,2025-10-29,15:25:43,2025-10-29,21:25:43,463344
PRJ0005248,ST08676,ST02954,KRT02599,2025-11-09,15:45:30,2025-11-09,22:45:30,246936
PRJ0005249,ST09800,ST09751,KRT00291,2025-10-27,08:27:12,2025-10-27,13:27:12,267197
PRJ0005250,ST03627,ST01067,KRT09050,2025-11-01,06:08:27,2025-11-01,10:08:27,106879
PRJ0005251,ST02298,ST03521,KRT00308,2025-10-23,22:53:40,2025-10-24,01:53:40,172714
PRJ0005252,ST09618,ST08335,KRT01875,2025-10-24,00:21:37,2025-10-24,06:21:37,421583
PRJ0005253,ST04160,ST03909,KRT04301,2025-11-01,19:29:52,2025-11-01,21:29:52,233150
PRJ0005254,ST09471,ST01116,KRT04771,2025-11-18,08:01:24,2025-11-18,12:01:24,448996
PRJ0005255,ST04560,ST00218,KRT06214,2025-11-17,21:36:01,2025-11-18,02:36:01,345258
PRJ0005256,ST03230,ST04202,KRT08241,2025-10-31,20:55:43,2025-10-31,22:55:43,405663
PRJ0005257,ST06594,ST09640,KRT08179,2025-11-16,10:37:41,2025-11-16,17:37:41,243573
PRJ0005258,ST07095,ST04088,KRT06039,2025-11-12,18:31:58,2025-11-12,23:31:58,172078
PRJ0005259,ST02906,ST09196,KRT09173,2025-11-01,11:51:28,2025-11-01,12:51:28,383365
PRJ0005260,ST05159,ST07248,KRT02562,2025-11-05,06:05:14,2025-11-05,11:05:14,79211
PRJ0005261,ST05115,ST07341,KRT08081,2025-10-26,09:10:22,2025-10-26,16:10:22,301884
PRJ0005262,ST01118,ST03347,KRT09384,2025-10-20,20:34:22,2025-10-20,22:34:22,223986
PRJ0005263,ST00529,ST07949,KRT02292,2025-10-20,07:13:59,2025-10-20,14:13:59,419510
PRJ0005264,ST04213,ST06153,KRT07338,2025-10-26,03:35:05,2025-10-26,07:35:05,257238
PRJ0005265,ST07733,ST02453,KRT02741,2025-11-08,03:27:31,2025-11-08,11:27:31,475529
PRJ0005266,ST02240,ST09819,KRT04323,2025-11-04,09:23:33,2025-11-04,12:23:33,246017
PRJ0005267,ST08556,ST06310,KRT08263,2025-10-23,04:50:41,2025-10-23,08:50:41,33509
PRJ0005268,ST05647,ST00284,KRT02498,2025-10-25,19:39:51,2025-10-26,02:39:51,261531
PRJ0005269,ST00624,ST09491,KRT01358,2025-10-20,04:19:37,2025-10-20,05:19:37,67249
PRJ0005270,ST09749,ST01801,KRT03231,2025-11-15,19:17:36,2025-11-15,23:17:36,402246
PRJ0005271,ST07506,ST04788,KRT09250,2025-10-29,18:09:59,2025-10-29,22:09:59,335294
PRJ0005272,ST02624,ST04190,KRT00019,2025-10-21,05:53:00,2025-10-21,09:53:00,489661
PRJ0005273,ST03020,ST01625,KRT07363,2025-11-11,06:50:44,2025-11-11,07:50:44,306029
PRJ0005274,ST08451,ST07204,KRT04295,2025-11-17,16:53:56,2025-11-17,17:53:56,178960
PRJ0005275,ST08770,ST06135,KRT06963,2025-10-28,23:25:59,2025-10-29,05:25:59,353993
PRJ0005276,ST06466,ST03132,KRT03314,2025-11-09,11:20:42,2025-11-09,15:20:42,403394
PRJ0005277,ST08725,ST08057,KRT09962,2025-11-05,02:09:08,2025-11-05,07:09:08,256456
PRJ0005278,ST01954,ST09442,KRT03506,2025-10-29,23:24:44,2025-10-30,03:24:44,46103
PRJ0005279,ST01505,ST06041,KRT02162,2025-11-09,20:11:50,2025-11-10,01:11:50,434722
PRJ0005280,ST05575,ST06749,KRT04267,2025-11-12,17:59:32,2025-11-12,19:59:32,484805
PRJ0005281,ST02434,ST09785,KRT03801,2025-11-04,01:53:59,2025-11-04,05:53:59,320015
PRJ0005282,ST01840,ST01186,KRT02893,2025-11-01,22:36:44,2025-11-02,04:36:44,342632
PRJ0005283,ST04564,ST07754,KRT01490,2025-11-05,21:29:59,2025-11-05,22:29:59,426148
PRJ0005284,ST05314,ST09675,KRT07408,2025-10-24,11:25:57,2025-10-24,12:25:57,397555
PRJ0005285,ST03063,ST08600,KRT04927,2025-11-12,19:14:39,2025-11-13,01:14:39,493925
PRJ0005286,ST07344,ST08558,KRT00407,2025-10-21,21:37:26,2025-10-22,02:37:26,67480
PRJ0005287,ST09872,ST07890,KRT02283,2025-11-11,02:35:37,2025-11-11,10:35:37,479600
PRJ0005288,ST09742,ST07755,KRT00183,2025-10-26,04:30:27,2025-10-26,06:30:27,151283
PRJ0005289,ST06489,ST06447,KRT09291,2025-11-11,12:42:30,2025-11-11,19:42:30,273983
PRJ0005290,ST09107,ST01948,KRT06873,2025-10-26,15:43:38,2025-10-26,18:43:38,432317
PRJ0005291,ST07716,ST05633,KRT02575,2025-11-02,21:16:45,2025-11-03,00:16:45,385122
PRJ0005292,ST07736,ST01308,KRT00816,2025-11-17,01:12:08,2025-11-17,08:12:08,374131
PRJ0005293,ST08594,ST07562,KRT08825,2025-10-31,22:32:51,2025-11-01,06:32:51,233136
PRJ0005294,ST07152,ST05566,KRT06517,2025-11-08,15:36:21,2025-11-08,20:36:21,294682
PRJ0005295,ST06766,ST02425,KRT01551,2025-11-06,06:49:54,2025-11-06,08:49:54,300124
PRJ0005296,ST05407,ST08990,KRT09864,2025-11-11,11:08:42,2025-11-11,14:08:42,230696
PRJ0005297,ST02346,ST04771,KRT03722,2025-10-30,19:25:06,2025-10-30,23:25:06,345245
PRJ0005298,ST05137,ST09655,KRT00821,2025-11-06,06:14:52,2025-11-06,11:14:52,74818
PRJ0005299,ST09680,ST00562,KRT07777,2025-10-24,16:40:53,2025-10-24,20:40:53,381553
PRJ0005300,ST08052,ST07397,KRT07267,2025-11-09,17:38:26,2025-11-09,23:38:26,199416
PRJ0005301,ST09468,ST03731,KRT03678,2025-10-31,16:30:14,2025-10-31,23:30:14,296417
PRJ0005302,ST03871,ST00322,KRT05881,2025-11-09,14:36:16,2025-11-09,18:36:16,146286
PRJ0005303,ST03718,ST02826,KRT01003,2025-11-04,17:05:48,2025-11-05,00:05:48,84171
PRJ0005304,ST09309,ST01336,KRT05776,2025-11-07,12:53:26,2025-11-07,20:53:26,370077
PRJ0005305,ST03524,ST03399,KRT08272,2025-10-26,20:53:34,2025-10-27,04:53:34,135996
PRJ0005306,ST09475,ST09541,KRT08505,2025-11-04,10:53:21,2025-11-04,14:53:21,33904
PRJ0005307,ST02868,ST08079,KRT04453,2025-10-30,07:32:46,2025-10-30,14:32:46,471426
PRJ0005308,ST01026,ST03041,KRT08322,2025-11-02,05:45:32,2025-11-02,13:45:32,275961
PRJ0005309,ST01099,ST05220,KRT05716,2025-10-30,10:49:48,2025-10-30,18:49:48,399880
PRJ0005310,ST09633,ST02912,KRT08406,2025-11-06,02:59:11,2025-11-06,03:59:11,327118
PRJ0005311,ST05458,ST02644,KRT08074,2025-10-26,08:40:56,2025-10-26,09:40:56,127516
PRJ0005312,ST00135,ST02881,KRT09410,2025-10-29,05:46:50,2025-10-29,09:46:50,96681
PRJ0005313,ST06160,ST01785,KRT01364,2025-11-05,16:10:59,2025-11-05,19:10:59,199437
PRJ0005314,ST00709,ST04068,KRT07499,2025-10-27,19:14:28,2025-10-27,21:14:28,243557
PRJ0005315,ST00426,ST08887,KRT08573,2025-10-27,09:22:14,2025-10-27,16:22:14,93786
PRJ0005316,ST09815,ST00859,KRT09211,2025-10-22,05:37:07,2025-10-22,13:37:07,371302
PRJ0005317,ST07562,ST07513,KRT08845,2025-11-01,01:01:41,2025-11-01,03:01:41,335147
PRJ0005318,ST05143,ST08855,KRT06916,2025-11-08,06:29:17,2025-11-08,13:29:17,373790
PRJ0005319,ST01238,ST06136,KRT05807,2025-11-01,08:48:35,2025-11-01,13:48:35,219501
PRJ0005320,ST00613,ST05123,KRT00444,2025-11-08,11:38:48,2025-11-08,17:38:48,194196
PRJ0005321,ST01477,ST07428,KRT08084,2025-11-01,04:50:35,2025-11-01,11:50:35,196047
PRJ0005322,ST08349,ST04762,KRT09658,2025-10-24,10:29:34,2025-10-24,17:29:34,429445
PRJ0005323,ST09504,ST07358,KRT06291,2025-10-24,10:52:13,2025-10-24,14:52:13,412028
PRJ0005324,ST08373,ST08052,KRT07531,2025-11-04,16:01:58,2025-11-04,19:01:58,296817
PRJ0005325,ST08701,ST08252,KRT06266,2025-11-06,00:58:53,2025-11-06,08:58:53,170999
PRJ0005326,ST04830,ST04049,KRT08141,2025-11-11,21:36:43,2025-11-11,22:36:43,477913
PRJ0005327,ST01301,ST08856,KRT05463,2025-10-27,15:24:29,2025-10-27,20:24:29,33355
PRJ0005328,ST07102,ST07933,KRT07889,2025-11-01,04:35:20,2025-11-01,11:35:20,168738
PRJ0005329,ST07546,ST01094,KRT05142,2025-11-04,04:30:38,2025-11-04,11:30:38,78049
PRJ0005330,ST01151,ST03760,KRT04478,2025-10-20,03:46:09,2025-10-20,07:46:09,220882
PRJ0005331,ST06440,ST08018,KRT02791,2025-11-10,22:07:52,2025-11-11,04:07:52,242502
PRJ0005332,ST05852,ST05382,KRT08588,2025-10-23,20:27:39,2025-10-23,23:27:39,471897
PRJ0005333,ST07818,ST05343,KRT08515,2025-11-09,17:22:25,2025-11-09,20:22:25,383851
PRJ0005334,ST08173,ST08407,KRT07714,2025-10-20,07:35:16,2025-10-20,15:35:16,175045
PRJ0005335,ST03098,ST02436,KRT03322,2025-11-07,08:17:28,2025-11-07,15:17:28,167985
PRJ0005336,ST05840,ST03798,KRT08061,2025-11-04,15:46:12,2025-11-04,20:46:12,461856
PRJ0005337,ST01389,ST03909,KRT09871,2025-10-20,07:46:30,2025-10-20,15:46:30,389623
PRJ0005338,ST01495,ST05261,KRT01569,2025-10-28,09:18:33,2025-10-28,11:18:33,380538
PRJ0005339,ST03008,ST05039,KRT05751,2025-10-23,22:16:11,2025-10-24,05:16:11,147810
PRJ0005340,ST03775,ST01565,KRT08072,2025-11-02,09:28:19,2025-11-02,14:28:19,402386
PRJ0005341,ST01016,ST04628,KRT04788,2025-10-27,22:35:50,2025-10-28,01:35:50,368223
PRJ0005342,ST09246,ST03099,KRT08790,2025-10-25,09:25:56,2025-10-25,11:25:56,280692
PRJ0005343,ST01012,ST00043,KRT03419,2025-10-26,08:22:06,2025-10-26,10:22:06,144715
PRJ0005344,ST08406,ST01363,KRT01256,2025-11-12,03:26:39,2025-11-12,09:26:39,348295
PRJ0005345,ST00398,ST06957,KRT05066,2025-11-16,12:24:23,2025-11-16,19:24:23,315539
PRJ0005346,ST04710,ST08758,KRT07271,2025-11-13,07:41:53,2025-11-13,09:41:53,92163
PRJ0005347,ST01032,ST07313,KRT02914,2025-10-27,16:59:46,2025-10-27,19:59:46,47813
PRJ0005348,ST09659,ST02177,KRT05785,2025-11-03,11:15:52,2025-11-03,19:15:52,478567
PRJ0005349,ST09495,ST06739,KRT04689,2025-10-22,17:16:19,2025-10-22,18:16:19,95558
PRJ0005350,ST05919,ST00938,KRT08270,2025-11-06,08:21:59,2025-11-06,12:21:59,360463
PRJ0005351,ST09965,ST05825,KRT07249,2025-11-18,06:18:44,2025-11-18,09:18:44,52961
PRJ0005352,ST08396,ST01069,KRT04552,2025-10-29,17:51:58,2025-10-29,20:51:58,249389
PRJ0005353,ST03832,ST03281,KRT00978,2025-10-21,02:28:53,2025-10-21,08:28:53,283138
PRJ0005354,ST05321,ST01661,KRT07605,2025-11-07,20:29:58,2025-11-07,22:29:58,198372
PRJ0005355,ST09366,ST02742,KRT01924,2025-11-17,16:44:19,2025-11-17,20:44:19,469975
PRJ0005356,ST09482,ST03905,KRT02990,2025-10-20,18:40:39,2025-10-21,02:40:39,454208
PRJ0005357,ST09646,ST00378,KRT06087,2025-10-24,13:07:19,2025-10-24,21:07:19,53523
PRJ0005358,ST09209,ST01263,KRT00460,2025-11-01,14:36:51,2025-11-01,15:36:51,376396
PRJ0005359,ST06980,ST04908,KRT08981,2025-10-25,18:17:47,2025-10-25,20:17:47,413515
PRJ0005360,ST06039,ST09363,KRT03701,2025-11-10,01:53:08,2025-11-10,02:53:08,413292
PRJ0005361,ST03509,ST02636,KRT03276,2025-10-31,08:46:51,2025-10-31,09:46:51,124647
PRJ0005362,ST07736,ST08660,KRT00077,2025-10-31,05:02:00,2025-10-31,12:02:00,158775
PRJ0005363,ST01835,ST04777,KRT01226,2025-10-26,14:45:21,2025-10-26,17:45:21,422879
PRJ0005364,ST01547,ST07903,KRT03497,2025-10-22,07:17:43,2025-10-22,15:17:43,399582
PRJ0005365,ST04403,ST08725,KRT05424,2025-11-07,11:37:06,2025-11-07,16:37:06,419072
PRJ0005366,ST04458,ST00296,KRT01696,2025-11-10,02:58:57,2025-11-10,03:58:57,286878
PRJ0005367,ST05606,ST02755,KRT00180,2025-11-05,11:02:53,2025-11-05,16:02:53,65305
PRJ0005368,ST06124,ST00780,KRT04433,2025-10-21,20:42:14,2025-10-22,01:42:14,262369
PRJ0005369,ST04803,ST01836,KRT05565,2025-10-31,06:14:31,2025-10-31,07:14:31,269355
PRJ0005370,ST00176,ST09342,KRT06705,2025-10-28,11:02:55,2025-10-28,14:02:55,37616
PRJ0005371,ST08361,ST06219,KRT06107,2025-11-01,06:55:00,2025-11-01,07:55:00,267018
PRJ0005372,ST02460,ST07229,KRT06339,2025-11-01,06:14:17,2025-11-01,14:14:17,364096
PRJ0005373,ST02223,ST00435,KRT00537,2025-11-11,11:36:56,2025-11-11,12:36:56,326887
PRJ0005374,ST01018,ST04014,KRT08850,2025-11-08,03:39:06,2025-11-08,10:39:06,252364
PRJ0005375,ST00881,ST03025,KRT04325,2025-11-02,15:53:30,2025-11-02,23:53:30,426235
PRJ0005376,ST06353,ST04569,KRT01159,2025-11-04,15:50:34,2025-11-04,20:50:34,330691
PRJ0005377,ST08579,ST08094,KRT07589,2025-11-01,09:38:00,2025-11-01,16:38:00,106640
