ID_Gerbong,Nomor_Gerbong,Kapasitas,ID_Kereta
GB05938,1,50,KRT03130
GB05939,3,72,KRT00723
GB05940,1,60,KRT00864
GB05941,6,72,KRT02705
GB05942,18,80,KRT08866
GB05943,14,80,KRT03717
GB05944,5,40,KRT02829
GB05945,2,80,KRT06408
GB05946,3,60,KRT08979
GB05947,10,50,KRT06094
GB05948,2,72,KRT06473
GB05949,13,80,KRT09905
GB05950,15,80,KRT04281
GB05951,6,40,KRT01011
GB05952,3,60,KRT01389
GB05953,9,60,KRT02236
GB05954,9,72,KRT00227
GB05955,16,50,KRT08001
GB05956,6,50,KRT08737
GB05957,14,40,KRT05800
GB05958,19,60,KRT02780
GB05959,17,60,KRT09814
GB05960,20,60,KRT07487
GB05961,11,72,KRT07157
GB05962,7,72,KRT09975
GB05963,17,50,KRT09717
GB05964,8,40,KRT05571
GB05965,11,72,KRT07830
GB05966,19,72,KRT09844
GB05967,18,50,KRT06389
GB05968,15,72,KRT00260
GB05969,16,60,KRT01634
GB05970,2,60,KRT09612
GB05971,7,80,KRT04467
GB05972,18,40,KRT05185
GB05973,1,60,KRT03767
GB05974,19,40,KRT03873
GB05975,11,72,KRT00417
GB05976,5,80,KRT05826
GB05977,18,72,KRT06277
GB05978,14,40,KRT06868
GB05979,7,60,KRT05035
GB05980,15,72,KRT00281
GB05981,16,60,KRT01342
GB05982,6,40,KRT00933
GB05983,3,80,KRT04768
GB05984,5,72,KRT02707
GB05985,5,72,KRT05093
GB05986,10,40,KRT08625
GB05987,1,50,KRT04546
GB05988,12,80,KRT04807
GB05989,2,80,KRT05719
GB05990,20,50,KRT05270
GB05991,13,60,KRT03939
GB05992,11,50,KRT04529
GB05993,8,72,KRT07425
GB05994,19,60,KRT00624
GB05995,15,72,KRT05940
GB05996,11,72,KRT03662
GB05997,16,60,KRT09178
GB05998,12,50,KRT05411
GB05999,3,50,KRT02795
GB06000,11,80,KRT04759
GB06001,14,72,KRT09709
GB06002,2,40,KRT08058
GB06003,11,50,KRT02586
GB06004,16,80,KRT02870
GB06005,20,60,KRT09218
GB06006,14,60,KRT02656
GB06007,7,80,KRT06512
GB06008,16,60,KRT09582
GB06009,19,80,KRT00865
GB06010,5,40,KRT03672
GB06011,17,60,KRT04411
GB06012,2,72,KRT00016
GB06013,2,80,KRT04297
GB06014,3,60,KRT09345
GB06015,3,50,KRT04635
GB06016,5,72,KRT09245
GB06017,11,72,KRT05246
GB06018,8,80,KRT05583
GB06019,3,50,KRT09966
GB06020,16,72,KRT04058
GB06021,11,50,KRT04659
GB06022,14,40,KRT05117
GB06023,5,72,KRT02746
GB06024,1,60,KRT00976
GB06025,17,60,KRT02306
GB06026,1,72,KRT04032
GB06027,7,60,KRT06679
GB06028,3,40,KRT08638
GB06029,20,72,KRT08612
GB06030,16,50,KRT07354
GB06031,5,80,KRT02942
GB06032,13,60,KRT09884
GB06033,7,50,KRT08317
GB06034,2,60,KRT01678
GB06035,20,40,KRT07881
GB06036,3,72,KRT00791
GB06037,8,50,KRT03792
GB06038,2,80,KRT06123
GB06039,10,60,KRT01423
GB06040,17,60,KRT04093
GB06041,14,72,KRT00889
GB06042,6,40,KRT09911
GB06043,7,40,KRT03646
GB06044,16,80,KRT08853
GB06045,2,50,KRT01095
GB06046,2,80,KRT03937
GB06047,14,72,KRT06770
GB06048,16,72,KRT07599
GB06049,15,50,KRT06817
GB06050,11,72,KRT06185
GB06051,10,60,KRT05712
GB06052,10,60,KRT00954
GB06053,7,60,KRT08262
GB06054,4,80,KRT05421
GB06055,9,50,KRT05870
GB06056,4,40,KRT00828
GB06057,5,72,KRT03348
GB06058,19,60,KRT06087
GB06059,7,50,KRT00808
GB06060,18,80,KRT02217
GB06061,7,50,KRT03090
GB06062,3,50,KRT05984
GB06063,3,60,KRT08521
GB06064,11,60,KRT00467
GB06065,15,40,KRT02348
GB06066,13,60,KRT00285
GB06067,14,50,KRT06924
GB06068,1,72,KRT07210
GB06069,10,40,KRT05241
GB06070,4,60,KRT05009
GB06071,17,72,KRT07160
GB06072,6,40,KRT06883
GB06073,10,80,KRT04009
GB06074,9,50,KRT07425
GB06075,19,72,KRT04084
GB06076,2,50,KRT09555
GB06077,10,40,KRT07157
GB06078,19,60,KRT07832
GB06079,6,60,KRT02749
GB06080,2,50,KRT03751
GB06081,12,80,KRT03380
GB06082,15,72,KRT01830
GB06083,6,60,KRT08949
GB06084,6,80,KRT04334
GB06085,17,80,KRT09873
GB06086,3,80,KRT09658
GB06087,10,80,KRT05870
GB06088,3,72,KRT05470
GB06089,20,80,KRT01102
GB06090,19,60,KRT05138
GB06091,13,60,KRT04892
GB06092,14,60,KRT05267
GB06093,5,50,KRT09572
GB06094,1,40,KRT04225
GB06095,3,60,KRT02784
GB06096,10,50,KRT08624
GB06097,13,72,KRT08821
GB06098,12,60,KRT04189
GB06099,16,40,KRT01133
GB06100,17,80,KRT07700
GB06101,16,80,KRT05680
GB06102,2,40,KRT04936
GB06103,13,72,KRT00713
GB06104,20,50,KRT06939
GB06105,16,50,KRT05632
GB06106,2,50,KRT08250
GB06107,1,40,KRT05073
GB06108,3,72,KRT07923
GB06109,2,72,KRT03954
GB06110,9,72,KRT00703
GB06111,8,40,KRT06777
GB06112,4,50,KRT04884
GB06113,1,72,KRT09625
GB06114,20,50,KRT01439
GB06115,13,60,KRT05736
GB06116,16,60,KRT02908
GB06117,16,60,KRT04729
GB06118,6,80,KRT03297
GB06119,5,80,KRT06548
GB06120,16,80,KRT05546
GB06121,3,60,KRT00856
GB06122,14,72,KRT08538
GB06123,17,40,KRT05694
GB06124,12,72,KRT01800
GB06125,11,60,KRT06814
GB06126,14,40,KRT06904
GB06127,14,80,KRT09540
GB06128,10,40,KRT09268
GB06129,8,72,KRT03916
GB06130,13,60,KRT06674
GB06131,1,60,KRT09318
GB06132,12,60,KRT01957
GB06133,14,40,KRT01176
GB06134,8,50,KRT09618
GB06135,11,72,KRT03079
GB06136,6,50,KRT04273
GB06137,12,40,KRT08369
GB06138,5,60,KRT06471
GB06139,20,72,KRT01104
GB06140,19,50,KRT01336
GB06141,5,72,KRT09299
GB06142,15,60,KRT09143
GB06143,13,80,KRT07965
GB06144,18,60,KRT08612
GB06145,16,80,KRT08315
GB06146,20,72,KRT03248
GB06147,3,80,KRT06961
GB06148,8,40,KRT05694
GB06149,6,72,KRT00835
GB06150,9,50,KRT06369
GB06151,19,50,KRT02957
GB06152,12,80,KRT01288
GB06153,14,60,KRT02182
GB06154,8,40,KRT01975
GB06155,5,72,KRT04614
GB06156,13,80,KRT00164
GB06157,4,72,KRT06398
GB06158,7,40,KRT09928
GB06159,3,80,KRT08232
GB06160,14,50,KRT07647
GB06161,1,80,KRT05945
GB06162,12,50,KRT06363
GB06163,1,72,KRT02457
GB06164,6,50,KRT00198
GB06165,14,50,KRT05707
GB06166,14,72,KRT03377
GB06167,12,72,KRT07452
GB06168,12,72,KRT04741
GB06169,6,80,KRT08534
GB06170,10,40,KRT00031
GB06171,10,40,KRT00579
GB06172,7,50,KRT07681
GB06173,7,40,KRT03572
GB06174,5,60,KRT08582
GB06175,6,72,KRT04991
GB06176,13,50,KRT05323
GB06177,5,50,KRT05596
GB06178,14,40,KRT01900
GB06179,18,80,KRT02479
GB06180,1,50,KRT08849
GB06181,1,72,KRT09547
GB06182,11,80,KRT06768
GB06183,5,40,KRT09211
GB06184,11,50,KRT01050
GB06185,4,40,KRT02681
GB06186,17,40,KRT07646
GB06187,16,80,KRT00492
GB06188,7,72,KRT06946
GB06189,13,72,KRT03745
GB06190,13,80,KRT04977
GB06191,16,50,KRT08309
GB06192,3,50,KRT02595
GB06193,14,60,KRT09528
GB06194,17,60,KRT05510
GB06195,1,50,KRT03295
GB06196,16,80,KRT00807
GB06197,6,80,KRT04557
GB06198,1,50,KRT08038
GB06199,12,50,KRT05654
GB06200,7,40,KRT03292
GB06201,5,60,KRT05619
GB06202,5,72,KRT05408
GB06203,14,72,KRT01608
GB06204,19,60,KRT00778
GB06205,8,40,KRT06049
GB06206,13,80,KRT07452
GB06207,18,40,KRT07473
GB06208,3,50,KRT06522
GB06209,11,50,KRT04654
GB06210,20,60,KRT08878
GB06211,20,40,KRT08201
GB06212,12,50,KRT09821
GB06213,17,50,KRT08318
GB06214,17,50,KRT00066
GB06215,3,60,KRT01980
GB06216,9,80,KRT07649
GB06217,15,72,KRT06778
GB06218,9,80,KRT01463
GB06219,8,72,KRT01391
GB06220,14,60,KRT07217
GB06221,14,60,KRT02256
GB06222,17,50,KRT02194
GB06223,13,40,KRT09298
GB06224,11,60,KRT09234
GB06225,1,50,KRT09220
GB06226,10,80,KRT04318
GB06227,19,60,KRT03109
GB06228,9,60,KRT07505
GB06229,16,72,KRT06474
GB06230,3,50,KRT08886
GB06231,18,72,KRT05624
GB06232,11,40,KRT00557
GB06233,19,40,KRT06022
GB06234,20,60,KRT06559
GB06235,15,80,KRT03073
GB06236,5,50,KRT09246
GB06237,12,80,KRT03085
GB06238,13,40,KRT01918
GB06239,19,60,KRT01425
GB06240,5,72,KRT00503
GB06241,14,72,KRT01738
GB06242,18,60,KRT03765
GB06243,14,40,KRT08701
GB06244,16,80,KRT00682
GB06245,15,50,KRT00012
GB06246,5,40,KRT03662
GB06247,7,80,KRT08997
GB06248,4,40,KRT02588
GB06249,1,80,KRT06995
GB06250,13,72,KRT07023
GB06251,8,72,KRT02686
GB06252,1,50,KRT07272
GB06253,8,60,KRT04100
GB06254,17,50,KRT06150
GB06255,12,72,KRT07914
GB06256,1,72,KRT01649
GB06257,19,40,KRT05694
GB06258,13,60,KRT08035
GB06259,10,50,KRT09650
GB06260,14,72,KRT07837
GB06261,2,60,KRT04271
GB06262,13,72,KRT03297
GB06263,20,50,KRT01244
GB06264,13,60,KRT09782
GB06265,1,80,KRT05599
GB06266,9,72,KRT09008
GB06267,18,72,KRT03950
GB06268,2,60,KRT08479
GB06269,17,72,KRT08746
GB06270,4,40,KRT02636
GB06271,11,50,KRT01549
GB06272,5,80,KRT02886
GB06273,14,72,KRT02094
GB06274,11,60,KRT08116
GB06275,17,40,KRT00536
GB06276,19,60,KRT08449
GB06277,2,60,KRT00232
GB06278,3,60,KRT06326
GB06279,4,60,KRT09968
GB06280,15,40,KRT00670
GB06281,1,40,KRT09502
GB06282,2,40,KRT07386
GB06283,7,80,KRT08298
GB06284,11,60,KRT06431
GB06285,15,50,KRT05064
GB06286,16,60,KRT03998
GB06287,13,80,KRT03801
GB06288,19,40,KRT09085
GB06289,20,60,KRT01715
GB06290,7,40,KRT09411
GB06291,17,60,KRT09425
GB06292,13,72,KRT01109
GB06293,17,50,KRT02351
GB06294,4,50,KRT00218
GB06295,12,60,KRT02062
GB06296,18,60,KRT02870
GB06297,12,40,KRT01697
GB06298,3,80,KRT00686
GB06299,7,60,KRT09850
GB06300,10,40,KRT09468
GB06301,10,50,KRT09461
GB06302,10,40,KRT02973
GB06303,11,80,KRT07348
GB06304,20,80,KRT09661
GB06305,2,50,KRT02286
GB06306,8,80,KRT08885
GB06307,15,72,KRT07672
GB06308,13,72,KRT00595
GB06309,13,50,KRT08579
GB06310,19,60,KRT01164
GB06311,7,60,KRT00274
GB06312,7,80,KRT07707
GB06313,18,50,KRT08746
GB06314,15,60,KRT04755
GB06315,7,40,KRT08652
GB06316,4,80,KRT03221
GB06317,14,50,KRT02640
GB06318,19,50,KRT07336
GB06319,1,50,KRT06306
GB06320,13,50,KRT08353
GB06321,6,40,KRT07732
GB06322,4,60,KRT05062
GB06323,18,40,KRT09027
GB06324,11,40,KRT03645
GB06325,8,40,KRT01273
GB06326,16,80,KRT06799
GB06327,2,60,KRT07172
GB06328,15,72,KRT07411
GB06329,16,40,KRT09715
GB06330,5,80,KRT09055
GB06331,20,50,KRT00547
GB06332,8,40,KRT02558
GB06333,17,72,KRT05237
GB06334,15,60,KRT00549
GB06335,12,80,KRT03043
GB06336,8,40,KRT03428
GB06337,14,40,KRT06195
GB06338,15,72,KRT08682
GB06339,16,40,KRT09743
GB06340,6,60,KRT09783
GB06341,16,50,KRT06194
GB06342,11,60,KRT07625
GB06343,3,50,KRT06634
GB06344,10,80,KRT06787
GB06345,16,60,KRT05956
GB06346,4,60,KRT05184
GB06347,8,72,KRT05840
GB06348,6,60,KRT07265
GB06349,10,60,KRT08491
GB06350,18,50,KRT05295
GB06351,5,72,KRT09889
GB06352,19,40,KRT01844
GB06353,17,60,KRT01708
GB06354,4,40,KRT05156
GB06355,14,72,KRT04091
GB06356,8,80,KRT05642
GB06357,3,60,KRT07536
GB06358,14,60,KRT06889
GB06359,16,40,KRT06034
GB06360,2,72,KRT08718
GB06361,1,80,KRT08923
GB06362,7,80,KRT03433
GB06363,3,80,KRT03660
GB06364,9,72,KRT05303
GB06365,2,50,KRT07945
GB06366,11,80,KRT07018
GB06367,2,50,KRT04903
GB06368,12,72,KRT03322
GB06369,8,50,KRT08856
GB06370,19,50,KRT04002
GB06371,10,80,KRT05892
GB06372,5,60,KRT05260
GB06373,15,40,KRT05555
GB06374,3,60,KRT05526
GB06375,16,80,KRT02187
GB06376,13,50,KRT08773
GB06377,18,40,KRT03319
GB06378,6,60,KRT02382
GB06379,15,40,KRT06186
GB06380,4,80,KRT06385
GB06381,6,80,KRT06191
GB06382,19,72,KRT04112
GB06383,16,72,KRT02947
GB06384,7,72,KRT00403
GB06385,7,80,KRT05645
GB06386,9,72,KRT09180
GB06387,15,50,KRT06771
GB06388,17,40,KRT09352
GB06389,7,40,KRT02540
GB06390,6,80,KRT04597
GB06391,3,50,KRT03653
GB06392,5,80,KRT00016
GB06393,13,50,KRT05711
GB06394,8,80,KRT04108
GB06395,4,80,KRT05907
GB06396,9,60,KRT06031
GB06397,9,40,KRT08834
GB06398,20,50,KRT05215
GB06399,18,80,KRT03917
GB06400,3,60,KRT00059
GB06401,2,50,KRT05688
GB06402,13,50,KRT00459
GB06403,7,50,KRT08276
GB06404,5,72,KRT07780
GB06405,7,60,KRT04961
GB06406,20,40,KRT05053
GB06407,15,80,KRT08957
GB06408,13,60,KRT07259
GB06409,4,72,KRT08254
GB06410,19,72,KRT02282
GB06411,3,50,KRT02421
GB06412,12,40,KRT08594
GB06413,14,50,KRT08846
GB06414,14,80,KRT05141
GB06415,13,60,KRT03446
GB06416,10,72,KRT06335
GB06417,2,80,KRT08819
GB06418,6,50,KRT00333
GB06419,19,50,KRT05923
GB06420,18,72,KRT02902
GB06421,17,80,KRT04743
GB06422,13,72,KRT03498
GB06423,13,50,KRT01279
GB06424,13,50,KRT04000
GB06425,1,80,KRT04809
GB06426,13,40,KRT01690
GB06427,16,50,KRT06458
GB06428,5,80,KRT00234
GB06429,8,50,KRT06640
GB06430,10,80,KRT00805
GB06431,17,60,KRT08186
GB06432,10,80,KRT01323
GB06433,3,72,KRT03925
GB06434,9,50,KRT00567
GB06435,8,40,KRT01001
GB06436,4,72,KRT06752
GB06437,8,72,KRT07071
GB06438,6,50,KRT08588
GB06439,9,60,KRT05213
GB06440,10,40,KRT04754
GB06441,1,80,KRT05428
GB06442,15,80,KRT06200
GB06443,5,50,KRT09420
GB06444,12,40,KRT01706
GB06445,1,80,KRT05116
GB06446,17,72,KRT01308
GB06447,2,72,KRT06793
GB06448,2,40,KRT02993
GB06449,13,40,KRT04853
GB06450,14,80,KRT00289
GB06451,4,72,KRT04291
GB06452,20,60,KRT03265
GB06453,17,80,KRT01736
GB06454,13,50,KRT05117
GB06455,9,40,KRT00392
GB06456,14,72,KRT08055
GB06457,18,80,KRT04717
GB06458,11,72,KRT03619
GB06459,5,40,KRT07055
GB06460,12,40,KRT02912
GB06461,9,50,KRT03465
GB06462,17,80,KRT03196
GB06463,12,60,KRT04166
GB06464,1,72,KRT01250
GB06465,3,40,KRT07604
GB06466,6,80,KRT08452
GB06467,12,40,KRT02768
GB06468,8,40,KRT05670
GB06469,1,72,KRT07107
GB06470,15,40,KRT04139
GB06471,18,60,KRT03834
GB06472,8,50,KRT02000
GB06473,16,40,KRT04174
GB06474,15,80,KRT05191
GB06475,12,60,KRT01082
GB06476,6,80,KRT09051
GB06477,6,60,KRT09487
GB06478,6,50,KRT00095
GB06479,6,80,KRT08993
GB06480,3,60,KRT02966
GB06481,2,80,KRT09610
GB06482,12,50,KRT01814
GB06483,15,72,KRT08971
GB06484,1,40,KRT02588
GB06485,14,80,KRT07047
GB06486,6,60,KRT00746
GB06487,11,40,KRT07819
GB06488,8,50,KRT04564
GB06489,20,40,KRT03796
GB06490,20,60,KRT03910
GB06491,2,50,KRT02766
GB06492,12,40,KRT02759
GB06493,16,60,KRT09837
GB06494,13,50,KRT03928
GB06495,18,50,KRT08288
GB06496,10,60,KRT00775
GB06497,8,72,KRT06439
GB06498,12,60,KRT03449
GB06499,20,80,KRT09698
GB06500,9,50,KRT09211
GB06501,12,80,KRT00314
GB06502,7,50,KRT00431
GB06503,17,72,KRT04173
GB06504,4,60,KRT09120
GB06505,14,50,KRT02098
GB06506,19,40,KRT08444
GB06507,11,40,KRT05451
GB06508,2,60,KRT08375
GB06509,16,40,KRT05482
GB06510,19,40,KRT05161
GB06511,4,80,KRT02053
GB06512,7,72,KRT08000
GB06513,6,40,KRT00973
GB06514,20,40,KRT07919
GB06515,9,60,KRT04214
GB06516,16,80,KRT03793
GB06517,19,40,KRT01176
GB06518,16,40,KRT07937
GB06519,9,40,KRT00485
GB06520,7,60,KRT05842
GB06521,13,80,KRT08260
GB06522,9,80,KRT06491
GB06523,11,72,KRT03410
GB06524,16,60,KRT04557
GB06525,20,72,KRT06634
GB06526,13,40,KRT07250
GB06527,5,50,KRT06452
GB06528,13,40,KRT04788
GB06529,16,60,KRT01697
GB06530,5,40,KRT09148
GB06531,4,80,KRT00026
GB06532,7,72,KRT08467
GB06533,20,50,KRT08210
GB06534,5,60,KRT02176
GB06535,18,80,KRT04621
GB06536,1,60,KRT03539
GB06537,19,50,KRT05981
GB06538,4,72,KRT00299
GB06539,5,72,KRT09957
GB06540,11,72,KRT07228
GB06541,12,50,KRT07055
GB06542,14,80,KRT04746
GB06543,18,40,KRT03556
GB06544,4,72,KRT03217
GB06545,13,72,KRT08573
GB06546,3,72,KRT05163
GB06547,5,60,KRT09069
GB06548,3,50,KRT05543
GB06549,8,72,KRT06316
GB06550,9,50,KRT09992
GB06551,17,50,KRT03608
GB06552,1,50,KRT05864
GB06553,8,80,KRT06008
GB06554,5,72,KRT00685
GB06555,17,80,KRT05665
GB06556,7,50,KRT09832
GB06557,18,72,KRT03879
GB06558,10,40,KRT01524
GB06559,3,60,KRT09870
GB06560,16,60,KRT07460
GB06561,11,60,KRT08020
GB06562,7,72,KRT07590
GB06563,2,60,KRT09642
GB06564,20,40,KRT09436
GB06565,14,72,KRT08750
GB06566,3,80,KRT05080
GB06567,12,72,KRT05512
GB06568,19,72,KRT07385
GB06569,8,80,KRT06307
GB06570,4,40,KRT03287
GB06571,9,40,KRT05622
GB06572,16,50,KRT06578
GB06573,18,80,KRT01583
GB06574,2,80,KRT00331
GB06575,10,40,KRT08142
GB06576,11,72,KRT04554
GB06577,7,40,KRT07763
GB06578,6,40,KRT08239
GB06579,17,72,KRT07438
GB06580,3,72,KRT09441
GB06581,19,40,KRT06344
GB06582,11,80,KRT07580
GB06583,6,50,KRT06721
GB06584,8,60,KRT01150
GB06585,4,40,KRT04321
GB06586,18,60,KRT07204
GB06587,18,72,KRT07361
GB06588,4,50,KRT06309
GB06589,11,72,KRT02619
GB06590,18,40,KRT09065
GB06591,5,80,KRT01928
GB06592,6,72,KRT09212
GB06593,20,80,KRT08338
GB06594,12,50,KRT04232
GB06595,19,80,KRT01049
GB06596,20,72,KRT00424
GB06597,17,60,KRT01638
GB06598,12,80,KRT05485
GB06599,12,50,KRT07622
GB06600,8,40,KRT04557
GB06601,7,72,KRT06822
GB06602,7,40,KRT08678
GB06603,11,60,KRT09265
GB06604,13,72,KRT00358
GB06605,16,40,KRT07131
GB06606,20,60,KRT04183
GB06607,18,40,KRT04440
GB06608,10,40,KRT00079
GB06609,2,60,KRT00594
GB06610,15,60,KRT06723
GB06611,2,50,KRT03907
GB06612,4,40,KRT06928
GB06613,10,40,KRT07284
GB06614,20,72,KRT02604
GB06615,19,72,KRT08587
GB06616,6,50,KRT09205
GB06617,17,60,KRT05006
GB06618,5,72,KRT03378
GB06619,9,60,KRT09646
GB06620,16,80,KRT09818
GB06621,5,60,KRT01883
GB06622,20,72,KRT03194
GB06623,14,72,KRT05271
GB06624,9,72,KRT06001
GB06625,17,72,KRT09180
GB06626,8,72,KRT01097
GB06627,2,60,KRT03073
GB06628,19,50,KRT05810
GB06629,19,40,KRT07048
GB06630,16,72,KRT01973
GB06631,18,60,KRT03196
GB06632,13,40,KRT01751
GB06633,16,60,KRT03677
GB06634,1,60,KRT01004
GB06635,6,60,KRT06178
GB06636,2,40,KRT04809
GB06637,4,50,KRT01632
GB06638,14,72,KRT08098
GB06639,15,60,KRT02420
GB06640,16,40,KRT07174
GB06641,4,50,KRT07339
GB06642,19,72,KRT01681
GB06643,15,72,KRT03490
GB06644,11,40,KRT06725
GB06645,10,50,KRT07513
GB06646,6,80,KRT09954
GB06647,1,60,KRT03452
GB06648,17,80,KRT01650
GB06649,16,72,KRT07568
GB06650,13,50,KRT02752
GB06651,15,40,KRT02357
GB06652,12,60,KRT04040
GB06653,3,72,KRT03804
GB06654,19,40,KRT05220
GB06655,17,60,KRT06898
GB06656,9,72,KRT02067
GB06657,11,72,KRT00888
GB06658,10,72,KRT07658
GB06659,17,50,KRT00735
GB06660,7,72,KRT00352
GB06661,13,40,KRT05248
GB06662,12,40,KRT03028
GB06663,13,40,KRT03893
GB06664,9,40,KRT07722
GB06665,8,40,KRT02213
GB06666,5,40,KRT07078
GB06667,13,72,KRT07135
GB06668,13,60,KRT04694
GB06669,1,60,KRT03839
GB06670,6,60,KRT02569
GB06671,4,72,KRT09261
GB06672,9,50,KRT05488
GB06673,8,50,KRT08202
GB06674,14,40,KRT07641
GB06675,18,40,KRT05992
GB06676,18,40,KRT03929
GB06677,17,40,KRT05455
GB06678,15,50,KRT03061
GB06679,4,50,KRT06196
GB06680,15,80,KRT09177
GB06681,13,60,KRT05848
GB06682,11,60,KRT02186
GB06683,14,40,KRT05166
GB06684,4,40,KRT07217
GB06685,1,60,KRT05987
GB06686,16,40,KRT05967
GB06687,6,80,KRT06120
GB06688,2,80,KRT06529
GB06689,18,72,KRT04374
GB06690,10,40,KRT02076
GB06691,7,60,KRT09613
GB06692,19,80,KRT09656
GB06693,14,50,KRT05210
GB06694,18,72,KRT09777
GB06695,5,72,KRT04039
GB06696,11,72,KRT00409
GB06697,2,72,KRT03066
GB06698,11,60,KRT01031
GB06699,12,40,KRT07907
GB06700,19,72,KRT05952
GB06701,3,80,KRT03290
GB06702,16,80,KRT04104
GB06703,19,60,KRT03570
GB06704,3,50,KRT07444
GB06705,7,60,KRT04116
GB06706,11,80,KRT00326
GB06707,3,80,KRT08070
GB06708,14,50,KRT01835
GB06709,7,60,KRT06831
GB06710,3,72,KRT04543
GB06711,13,40,KRT05241
GB06712,5,72,KRT05495
GB06713,8,50,KRT02313
GB06714,5,60,KRT07368
GB06715,2,80,KRT01553
GB06716,1,40,KRT04420
GB06717,17,40,KRT02750
GB06718,19,72,KRT01185
GB06719,20,80,KRT08770
GB06720,9,40,KRT09103
GB06721,20,60,KRT04035
GB06722,15,60,KRT09074
GB06723,4,50,KRT06584
GB06724,17,40,KRT07988
GB06725,20,50,KRT00136
GB06726,1,80,KRT00297
GB06727,11,80,KRT08878
GB06728,19,80,KRT00196
GB06729,11,80,KRT00685
GB06730,18,40,KRT04388
GB06731,1,50,KRT03550
GB06732,10,40,KRT05570
GB06733,2,80,KRT01841
GB06734,2,60,KRT06172
GB06735,8,60,KRT08491
GB06736,14,80,KRT09672
GB06737,2,50,KRT01732
GB06738,8,40,KRT01593
GB06739,14,72,KRT09313
GB06740,10,72,KRT00362
GB06741,5,40,KRT02634
GB06742,10,72,KRT07341
GB06743,14,60,KRT02363
GB06744,17,40,KRT02442
GB06745,12,80,KRT08581
GB06746,7,72,KRT02601
GB06747,2,72,KRT04383
GB06748,20,80,KRT09176
GB06749,9,80,KRT05260
GB06750,20,40,KRT02821
GB06751,13,40,KRT09482
GB06752,5,40,KRT04010
GB06753,8,40,KRT04256
GB06754,14,60,KRT06837
GB06755,12,72,KRT01966
GB06756,14,72,KRT05807
GB06757,16,80,KRT01582
GB06758,7,40,KRT04677
GB06759,19,80,KRT05659
GB06760,2,60,KRT03853
GB06761,17,80,KRT06490
GB06762,10,40,KRT06520
GB06763,9,60,KRT00647
GB06764,17,72,KRT02363
GB06765,19,60,KRT03114
GB06766,5,50,KRT03705
GB06767,1,72,KRT02421
GB06768,9,80,KRT08016
GB06769,13,60,KRT01541
GB06770,6,72,KRT01618
GB06771,7,80,KRT05965
GB06772,12,72,KRT04118
GB06773,11,80,KRT06503
GB06774,4,80,KRT00219
GB06775,11,80,KRT03279
GB06776,19,50,KRT05117
GB06777,2,80,KRT03593
GB06778,12,60,KRT04576
GB06779,5,72,KRT08438
GB06780,17,60,KRT09251
GB06781,18,80,KRT02048
GB06782,19,50,KRT00249
GB06783,14,80,KRT06277
GB06784,12,72,KRT03214
GB06785,6,60,KRT09797
GB06786,14,50,KRT07512
GB06787,14,50,KRT02276
GB06788,8,72,KRT08829
GB06789,8,40,KRT02852
GB06790,16,60,KRT03780
GB06791,9,40,KRT08724
GB06792,7,80,KRT09951
GB06793,12,60,KRT07706
GB06794,18,40,KRT02638
GB06795,5,80,KRT00291
GB06796,3,72,KRT08146
GB06797,3,40,KRT06890
GB06798,5,80,KRT04853
GB06799,12,40,KRT02188
GB06800,13,80,KRT04691
GB06801,9,72,KRT03658
GB06802,12,50,KRT04548
GB06803,4,60,KRT04043
GB06804,20,40,KRT00503
GB06805,7,50,KRT03905
GB06806,4,80,KRT07065
GB06807,14,72,KRT09390
GB06808,2,72,KRT06915
GB06809,16,60,KRT07712
GB06810,16,50,KRT00848
GB06811,4,40,KRT01008
GB06812,10,40,KRT09033
GB06813,8,80,KRT04102
GB06814,8,72,KRT09140
GB06815,6,72,KRT00293
GB06816,3,80,KRT07324
GB06817,16,72,KRT05666
GB06818,8,50,KRT04629
GB06819,5,50,KRT05317
GB06820,7,80,KRT03703
GB06821,20,50,KRT02195
GB06822,9,50,KRT05900
GB06823,16,72,KRT07390
GB06824,6,72,KRT07475
GB06825,9,60,KRT07306
GB06826,11,40,KRT02701
GB06827,4,80,KRT08611
GB06828,12,50,KRT01528
GB06829,4,60,KRT08624
GB06830,10,72,KRT00571
GB06831,8,72,KRT03107
GB06832,17,50,KRT09543
GB06833,13,80,KRT08015
GB06834,18,80,KRT04879
GB06835,6,40,KRT04676
GB06836,15,60,KRT09632
GB06837,18,50,KRT06038
GB06838,17,80,KRT05097
GB06839,15,72,KRT00918
GB06840,13,80,KRT04005
GB06841,19,50,KRT08622
GB06842,11,50,KRT02144
GB06843,2,50,KRT05198
GB06844,10,72,KRT01331
GB06845,14,72,KRT09701
GB06846,10,72,KRT07293
GB06847,15,80,KRT01119
GB06848,17,80,KRT08467
GB06849,14,50,KRT06788
GB06850,3,50,KRT09408
GB06851,11,80,KRT04761
GB06852,11,80,KRT02213
GB06853,3,40,KRT09180
GB06854,11,72,KRT02834
GB06855,8,60,KRT00847
GB06856,3,80,KRT04601
GB06857,15,50,KRT08100
GB06858,16,80,KRT06923
GB06859,5,72,KRT03223
GB06860,17,80,KRT06211
GB06861,12,60,KRT09220
GB06862,20,72,KRT07615
GB06863,19,40,KRT07843
GB06864,18,50,KRT02215
GB06865,1,40,KRT09014
GB06866,4,40,KRT00495
GB06867,4,60,KRT02915
GB06868,17,72,KRT06820
